Validity_date,City,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2
31/01/2016,Haifa,7,8,8,10,9,9,8,10,10
31/01/2016,Jerusalem,4,5,6,6,6,6,6,6,6
31/01/2016,Lod,4,4,4,9,9,8,7,7,7
31/01/2016,Mizpe Ramon,1,3,3,5,5,5,5,5,5
31/01/2016,Nazareth,6,5,5,9,8,6,7,6,6
31/01/2016,Qazrin,4,4,4,8,8,6,6,6,7
31/01/2016,Tel Aviv,5,2,3,8,7,7,7,7,7
31/01/2016,Tiberias,7,6,6,9,9,9,9,6,6
31/01/2016,Zefat,3,4,3,7,7,6,6,6,7
01/02/2016,Afula,0,3,3,7,7,6,6,6,6
01/02/2016,Ashdod,6,11,11,9,8,7,8,7,7
01/02/2016,Beer Sheva,2,3,4,7,7,9,9,6,5
01/02/2016,Bet Shean,2,5,5,7,7,7,7,8,8
01/02/2016,Elat,7,5,5,11,9,6,7,11,8
01/02/2016,En Gedi,10,9,9,13,13,10,9,15,11
01/02/2016,Haifa,9,8,8,9,9,9,9,10,9
01/02/2016,Jerusalem,6,6,6,7,7,5,6,6,6
01/02/2016,Lod,3,3,4,9,9,8,8,7,5
01/02/2016,Mizpe Ramon,2,4,4,5,5,6,5,5,6
01/02/2016,Nazareth,8,6,6,9,9,6,6,7,8
01/02/2016,Qazrin,5,4,4,8,8,6,7,7,8
01/02/2016,Tel Aviv,5,3,3,7,7,8,7,7,7
01/02/2016,Tiberias,7,6,6,9,9,9,9,7,7
01/02/2016,Zefat,5,3,4,7,6,6,7,7,8
02/02/2016,Afula,0,6,7,9,8,9,7,6,7
02/02/2016,Ashdod,7,11,11,10,10,11,9,8,8
02/02/2016,Beer Sheva,2,7,7,8,7,10,9,4,6
02/02/2016,Bet Shean,2,7,8,9,9,10,9,9,10
02/02/2016,Elat,8,5,4,9,9,7,8,8,8
02/02/2016,En Gedi,10,8,8,12,11,12,11,11,11
02/02/2016,Haifa,10,9,9,10,9,12,11,9,10
02/02/2016,Jerusalem,7,4,5,8,8,7,7,6,7
02/02/2016,Lod,4,8,7,9,10,11,9,6,6
02/02/2016,Mizpe Ramon,3,5,6,7,7,7,6,7,7
02/02/2016,Nazareth,7,6,7,9,9,9,7,6,7
02/02/2016,Qazrin,5,6,6,8,7,7,6,6,6
02/02/2016,Tel Aviv,5,6,7,9,9,10,8,6,6
02/02/2016,Tiberias,7,8,8,10,9,10,9,7,8
02/02/2016,Zefat,6,5,5,9,8,8,7,6,6
03/02/2016,Afula,2,5,6,9,9,7,7,9,9
03/02/2016,Ashdod,9,12,12,11,11,10,9,12,12
03/02/2016,Beer Sheva,3,7,8,9,9,10,10,8,7
03/02/2016,Bet Shean,3,8,8,9,8,9,9,11,11
03/02/2016,Elat,7,6,6,11,11,8,7,10,10
03/02/2016,En Gedi,12,11,11,14,14,12,11,12,13
03/02/2016,Haifa,11,9,9,10,11,11,11,12,12
03/02/2016,Jerusalem,7,6,6,8,8,7,7,8,8
03/02/2016,Lod,6,7,8,11,11,11,11,9,10
03/02/2016,Mizpe Ramon,5,4,4,8,8,7,7,7,7
03/02/2016,Nazareth,9,7,7,9,9,7,7,8,8
03/02/2016,Qazrin,3,7,6,9,8,7,7,7,7
03/02/2016,Tel Aviv,7,6,8,10,10,10,9,9,10
03/02/2016,Tiberias,8,9,9,9,9,9,9,9,8
03/02/2016,Zefat,6,6,5,7,7,7,7,7,7
04/02/2016,Afula,4,7,8,12,11,10,9,9,10
04/02/2016,Ashdod,10,12,12,13,13,11,11,11,11
04/02/2016,Beer Sheva,5,9,10,11,11,12,13,9,10
04/02/2016,Bet Shean,5,8,7,11,11,10,10,11,11
04/02/2016,Elat,12,6,6,14,13,14,14,11,12
04/02/2016,En Gedi,15,9,9,17,17,14,15,15,15
04/02/2016,Haifa,11,12,12,13,12,10,10,13,13
04/02/2016,Jerusalem,7,7,7,10,10,8,8,11,11
04/02/2016,Lod,7,10,11,13,13,10,11,10,10
04/02/2016,Mizpe Ramon,7,7,8,9,9,7,7,9,9
04/02/2016,Nazareth,9,10,11,12,12,8,9,11,10
04/02/2016,Qazrin,5,8,8,11,10,9,9,11,7
04/02/2016,Tel Aviv,9,8,9,12,12,11,11,12,10
04/02/2016,Tiberias,9,10,10,11,11,11,11,10,10
04/02/2016,Zefat,6,7,7,10,10,9,9,11,11
05/02/2016,Afula,4,9,9,11,11,9,8,12,13
05/02/2016,Ashdod,9,14,14,14,14,14,14,12,14
05/02/2016,Beer Sheva,7,10,10,13,13,12,13,12,14
05/02/2016,Bet Shean,6,8,8,10,10,12,12,13,14
05/02/2016,Elat,12,8,8,15,15,14,14,15,15
05/02/2016,En Gedi,17,12,13,16,16,13,13,16,17
05/02/2016,Haifa,11,13,13,13,13,10,10,16,16
05/02/2016,Jerusalem,9,8,8,11,11,9,9,11,12
05/02/2016,Lod,8,12,12,16,16,12,15,14,16
05/02/2016,Mizpe Ramon,7,7,13,13,13,11,11,12,12
05/02/2016,Nazareth,10,11,12,11,12,10,11,12,13
05/02/2016,Qazrin,10,10,10,11,12,10,11,11,10
05/02/2016,Tel Aviv,13,11,12,13,13,12,13,14,16
05/02/2016,Tiberias,12,12,12,14,14,14,14,12,13
05/02/2016,Zefat,8,10,9,10,10,8,9,13,13
06/02/2016,Afula,9,11,11,13,12,10,11,12,12
06/02/2016,Ashdod,11,14,14,13,13,13,13,12,14
06/02/2016,Beer Sheva,8,9,9,10,10,11,11,11,12
06/02/2016,Bet Shean,10,11,10,12,13,10,12,15,14
06/02/2016,Elat,12,11,11,12,13,13,14,13,13
06/02/2016,En Gedi,14,12,11,15,16,15,16,17,17
06/02/2016,Haifa,13,12,12,12,13,13,13,11,15
06/02/2016,Jerusalem,11,8,9,9,8,7,8,10,10
06/02/2016,Lod,9,11,11,11,11,12,12,12,12
06/02/2016,Mizpe Ramon,11,7,8,9,8,8,8,9,9
06/02/2016,Nazareth,12,11,11,10,10,10,11,11,11
06/02/2016,Qazrin,12,10,10,9,10,9,10,10,10
06/02/2016,Tel Aviv,11,12,12,12,13,12,11,12,12
06/02/2016,Tiberias,17,11,11,12,13,11,12,11,11
06/02/2016,Zefat,8,8,9,10,10,7,8,10,10
07/02/2016,Afula,10,9,9,11,11,10,11,10,10
07/02/2016,Ashdod,15,12,12,13,13,14,10,11,11
07/02/2016,Beer Sheva,12,7,7,8,9,9,9,8,8
07/02/2016,Bet Shean,12,10,10,11,11,12,12,13,13
07/02/2016,Elat,14,7,6,10,10,10,10,10,10
07/02/2016,En Gedi,18,12,12,13,14,12,12,14,13
07/02/2016,Haifa,12,10,10,11,12,12,11,10,10
07/02/2016,Jerusalem,9,6,6,7,6,5,5,7,6
07/02/2016,Lod,13,9,9,10,10,10,10,11,11
07/02/2016,Mizpe Ramon,8,4,5,5,5,4,4,5,5
07/02/2016,Nazareth,10,8,9,9,8,9,9,9,9
07/02/2016,Qazrin,11,7,8,7,8,7,7,7,7
07/02/2016,Tel Aviv,14,10,10,13,12,13,9,11,11
07/02/2016,Tiberias,14,9,9,11,11,10,10,9,9
07/02/2016,Zefat,7,7,7,8,8,6,6,8,8
08/02/2016,Afula,9,5,5,9,8,7,7,8,9
08/02/2016,Ashdod,13,12,11,10,10,9,8,9,11
08/02/2016,Beer Sheva,8,6,6,8,8,7,7,8,8
08/02/2016,Bet Shean,10,8,7,10,10,8,7,10,10
08/02/2016,Elat,12,6,6,11,11,10,9,9,10
08/02/2016,En Gedi,15,11,11,12,14,12,12,12,12
08/02/2016,Haifa,9,7,8,9,9,9,9,10,8
08/02/2016,Jerusalem,4,7,6,7,7,5,5,7,7
08/02/2016,Lod,9,8,7,10,10,10,8,9,9
08/02/2016,Mizpe Ramon,5,4,5,6,5,4,4,6,6
08/02/2016,Nazareth,7,5,6,8,6,6,5,7,7
08/02/2016,Qazrin,7,5,6,7,7,5,5,5,5
08/02/2016,Tel Aviv,11,9,8,10,10,9,7,9,9
08/02/2016,Tiberias,11,8,8,10,9,8,7,7,7
08/02/2016,Zefat,4,5,5,6,6,4,5,7,6
09/02/2016,Afula,6,4,4,8,8,7,7,7,7
09/02/2016,Ashdod,11,11,11,10,9,10,11,9,9
09/02/2016,Beer Sheva,8,4,5,9,8,10,10,6,7
09/02/2016,Bet Shean,7,8,7,8,8,9,9,9,9
09/02/2016,Elat,12,5,5,10,10,11,9,9,8
09/02/2016,En Gedi,14,9,9,14,14,13,12,13,13
09/02/2016,Haifa,9,9,9,10,9,9,10,10,10
09/02/2016,Jerusalem,5,4,4,7,6,7,6,6,6
09/02/2016,Lod,10,5,6,10,9,11,10,8,8
09/02/2016,Mizpe Ramon,5,4,4,7,7,6,6,5,6
09/02/2016,Nazareth,7,6,6,8,7,6,7,6,6
09/02/2016,Qazrin,7,4,4,7,7,6,6,4,5
09/02/2016,Tel Aviv,9,4,5,9,9,10,9,8,8
09/02/2016,Tiberias,10,6,7,9,9,9,9,6,6
09/02/2016,Zefat,4,3,4,6,6,6,5,6,5
10/02/2016,Afula,3,6,7,10,10,8,8,8,8
10/02/2016,Ashdod,9,14,13,10,9,9,8,10,10
10/02/2016,Beer Sheva,5,6,7,6,6,9,7,7,7
10/02/2016,Bet Shean,6,8,6,11,10,10,10,10,10
10/02/2016,Elat,11,6,6,10,10,9,9,10,10
10/02/2016,En Gedi,15,12,11,13,13,13,12,14,14
10/02/2016,Haifa,9,10,11,11,10,10,10,11,11
10/02/2016,Jerusalem,6,5,5,8,8,7,7,8,8
10/02/2016,Lod,7,7,7,10,10,9,9,9,9
10/02/2016,Mizpe Ramon,5,7,7,8,7,6,5,7,7
10/02/2016,Nazareth,7,8,9,10,9,7,8,9,9
10/02/2016,Qazrin,5,7,8,10,9,8,7,7,9
10/02/2016,Tel Aviv,8,7,7,9,9,9,8,9,9
10/02/2016,Tiberias,8,9,9,11,11,9,9,9,9
10/02/2016,Zefat,3,6,6,9,8,7,6,10,9
11/02/2016,Afula,7,6,7,9,9,7,7,9,9
11/02/2016,Ashdod,10,12,12,11,12,8,9,12,12
11/02/2016,Beer Sheva,6,7,6,10,9,8,9,10,11
11/02/2016,Bet Shean,9,9,7,10,10,9,9,11,11
11/02/2016,Elat,10,7,6,10,10,8,9,10,10
11/02/2016,En Gedi,17,10,10,14,14,13,12,14,15
11/02/2016,Haifa,10,9,9,11,10,10,11,12,9
11/02/2016,Jerusalem,7,5,6,8,8,7,7,8,8
11/02/2016,Lod,7,9,9,10,12,9,9,10,10
11/02/2016,Mizpe Ramon,6,5,5,6,7,7,6,8,8
11/02/2016,Nazareth,10,6,7,8,7,7,6,8,8
11/02/2016,Qazrin,10,6,7,7,7,6,7,7,6
11/02/2016,Tel Aviv,8,9,9,10,11,8,8,10,10
11/02/2016,Tiberias,12,9,9,10,10,8,12,8,8
11/02/2016,Zefat,7,6,6,7,7,6,6,7,6
12/02/2016,Afula,5,6,6,10,10,8,8,8,8
12/02/2016,Ashdod,12,12,12,11,11,9,11.33,11,11
12/02/2016,Beer Sheva,7,5,5,10,9,11,7.67,8,9
12/02/2016,Bet Shean,7,8,9,11,11,10,10.33,11,11
12/02/2016,Elat,9,7,7,11,11,8,9.33,9,10
12/02/2016,En Gedi,16,12,12,15,15,12,14.67,17,17
12/02/2016,Haifa,11,9,10,12,11,11,10,12,9
12/02/2016,Jerusalem,7,6,7,9,8,8,7.67,7,8
12/02/2016,Lod,10,6,7,11,11,11,9,9,9
12/02/2016,Mizpe Ramon,5,7,7,7,7,8,7.33,7,8
12/02/2016,Nazareth,8,7,7,10,9,8,8,8,8
12/02/2016,Qazrin,5,5,5,9,8,9,6.67,7,7
12/02/2016,Tel Aviv,11,5,6,10,10,10,8.33,9,9
12/02/2016,Tiberias,10,7,8,11,11,13,9,8,8
12/02/2016,Zefat,5,5,6,9,8,7,7,8,7
13/02/2016,Afula,5,7,8,12,12,11,11,10,11
13/02/2016,Ashdod,10,13,13,11,11,12,13,12,11
13/02/2016,Beer Sheva,6,6,7,11,11,11,12,9,9
13/02/2016,Bet Shean,7,8,8,12,12,12,12,12,12
13/02/2016,Elat,12,9,8,13,13,10,10,12,11
13/02/2016,En Gedi,16,13,13,15,15,14,13,18,18
13/02/2016,Haifa,10,11,11,12,11,12,12,13,11
13/02/2016,Jerusalem,8,10,10,10,10,10,10,10,10
13/02/2016,Lod,8,8,9,12,11,10,10,10,10
13/02/2016,Mizpe Ramon,5,10,10,9,9,10,10,11,10
13/02/2016,Nazareth,9,9,9,12,10,9,10,10,11
13/02/2016,Qazrin,6,8,8,12,11,11,11,11,11
13/02/2016,Tel Aviv,9,7,7,11,10,10,10,10,10
13/02/2016,Tiberias,10,10,10,12,12,15,14,10,10
13/02/2016,Zefat,6,7,8,10,10,10,10,11,11
14/02/2016,Afula,5,8,8,12,12,11,11,11,11
14/02/2016,Ashdod,10,12,12,12,12,13,13,8,10
14/02/2016,Beer Sheva,7,9,8,12,12,13,13,10,10
14/02/2016,Bet Shean,8,10,8,12,12,13,12,13,14
14/02/2016,Elat,13,11,11,15,16,12,13,13,17
14/02/2016,En Gedi,15,14,14,15,15,14,15,20,20
14/02/2016,Haifa,12,11,11,12,12,13,14,11,11
14/02/2016,Jerusalem,11,10,12,12,11,12,12,11,12
14/02/2016,Lod,7,10,10,12,12,11,11,10,10
14/02/2016,Mizpe Ramon,7,10,10,11,11,12,12,12,12
14/02/2016,Nazareth,11,9,10,12,11,11,11,12,13
14/02/2016,Qazrin,8,8,8,12,11,12,12,12,13
14/02/2016,Tel Aviv,10,7,8,11,11,11,11,10,10
14/02/2016,Tiberias,11,10,10,12,12,15,13,12,13
14/02/2016,Zefat,9,10,10,11,10,12,12,12,13
15/02/2016,Afula,6,10,9,12,12,12,12,12,12
15/02/2016,Ashdod,11,13,14,14,14,15,15,13,13
15/02/2016,Beer Sheva,7,8,9,14,14,15,15,12,12
15/02/2016,Bet Shean,8,10,9,13,13,14,14,15,14
15/02/2016,Elat,12,11,11,16,15,11,11,14,14
15/02/2016,En Gedi,16,14,14,17,18,16,16,21,21
15/02/2016,Haifa,12,13,13,13,13,14,15,14,14
15/02/2016,Jerusalem,12,12,10,13,13,13,14,14,13
15/02/2016,Lod,9,10,11,14,14,15,14,12,12
15/02/2016,Mizpe Ramon,9,10,10,13,12,13,13,13,13
15/02/2016,Nazareth,13,11,11,13,14,12,12,14,14
15/02/2016,Qazrin,8,10,10,13,14,14,14,10,9
15/02/2016,Tel Aviv,10,8,9,12,12,13,12,12,12
15/02/2016,Tiberias,11,12,12,13,14,13,13,14,13
15/02/2016,Zefat,10,11,10,12,12,14,14,13,13
16/02/2016,Afula,6,11,11,14,14,13,14,14,14
16/02/2016,Ashdod,12,15,15,16,16,15,15,15,15
16/02/2016,Beer Sheva,10,13,13,18,17,17,16,15,14
16/02/2016,Bet Shean,10,13,12,16,16,16,16,16,16
16/02/2016,Elat,16,12,12,18,18,19,18,16,16
16/02/2016,En Gedi,17,15,15,22,21,21,21,20,20
16/02/2016,Haifa,14,13,13,15,15,16,16,16,14
16/02/2016,Jerusalem,14,13,13,16,16,14,15,15,15
16/02/2016,Lod,10,14,13,18,17,17,17,15,14
16/02/2016,Mizpe Ramon,13,12,13,16,16,14,14,15,15
16/02/2016,Nazareth,14,12,12,16,16,13,13,15,15
16/02/2016,Qazrin,10,12,11,16,16,16,16,11,11
16/02/2016,Tel Aviv,13,11,12,16,15,16,15,15,14
16/02/2016,Tiberias,12,13,13,16,16,15,15,15,15
16/02/2016,Zefat,13,11,10,14,14,15,15,16,15
17/02/2016,Afula,7,12,13,17,17,16,17,16,16
17/02/2016,Ashdod,14,14,14,17,17,16,17,15,16
17/02/2016,Beer Sheva,12,13,15,19,19,18,18,17,17
17/02/2016,Bet Shean,10,12,12,17,17,17,17,18,18
17/02/2016,Elat,18,12,12,19,19,17,18,17,17
17/02/2016,En Gedi,20,15,16,22,22,22,21,22,22
17/02/2016,Haifa,15,15,16,17,17,16,17,18,17
17/02/2016,Jerusalem,16,13,13,17,16,14,14,16,16
17/02/2016,Lod,11,14,15,19,19,18,18,16,16
17/02/2016,Mizpe Ramon,13,13,13,16,16,15,14,16,16
17/02/2016,Nazareth,15,15,15,17,17,13,14,16,18
17/02/2016,Qazrin,11,14,14,17,16,16,15,14,13
17/02/2016,Tel Aviv,15,12,13,17,17,17,17,16,16
17/02/2016,Tiberias,13,15,15,17,16,15,16,16,16
17/02/2016,Zefat,14,13,12,15,15,16,16,17,17
18/02/2016,Afula,9,12,11,17,17,16,16,16,17
18/02/2016,Ashdod,15,16,16,18,18,17,17,16,16
18/02/2016,Beer Sheva,14,14,16,19,19,19,19,18,19
18/02/2016,Bet Shean,13,12,12,17,17,17,17,18,19
18/02/2016,Elat,19,12,12,20,19,19,18,18,19
18/02/2016,En Gedi,20,16,17,22,22,21,20,21,22
18/02/2016,Haifa,17,17,17,18,18,16,17,18,18
18/02/2016,Jerusalem,15,13,14,17,17,14,15,18,17
18/02/2016,Lod,12,16,15,19,18,17,16,17,16
18/02/2016,Mizpe Ramon,15,11,14,16,16,14,15,16,16
18/02/2016,Nazareth,16,16,16,18,18,15,16,17,17
18/02/2016,Qazrin,15,14,14,17,17,16,17,13,14
18/02/2016,Tel Aviv,17,14,15,18,18,17,17,17,16
18/02/2016,Tiberias,15,15,15,17,17,16,17,17,17
18/02/2016,Zefat,15,13,13,16,16,16,16,17,17
19/02/2016,Afula,9,11,11,16,15,16,15,16,17
19/02/2016,Ashdod,15,17,17,18,18,18,18,16,19
19/02/2016,Beer Sheva,13,15,14,20,20,19,19,17,19
19/02/2016,Bet Shean,13,13,13,16,16,16,16,18,19
19/02/2016,Elat,18,17,17,20,20,19,19,19,20
19/02/2016,En Gedi,20,16,17,19,19,18,20,20,21
19/02/2016,Haifa,19,16,16,18,18,18,18,19,21
19/02/2016,Jerusalem,16,13,13,17,17,17,17,17,17
19/02/2016,Lod,12,14,14,19,19,18,18,16,18
19/02/2016,Mizpe Ramon,14,15,14,19,19,19,19,17,17
19/02/2016,Nazareth,16,15,15,17,16,17,16,16,17
19/02/2016,Qazrin,17,12,12,17,17,15,15,14,15
19/02/2016,Tel Aviv,14,14,14,18,18,16,16,16,18
19/02/2016,Tiberias,15,14,15,16,17,17,17,16,17
19/02/2016,Zefat,15,12,13,15,15,14,15,16,17
20/02/2016,Afula,6,15,15,16,16,15,15,14,15
20/02/2016,Ashdod,16,17,17,16,16,15,15,16,16
20/02/2016,Beer Sheva,11,14,12,14,14,13,13,14,15
20/02/2016,Bet Shean,9,15,15,17,17,17,16,18,18
20/02/2016,Elat,16,12,13,15,15,16,15,15,15
20/02/2016,En Gedi,17,12,12,17,17,17,17,13,13
20/02/2016,Haifa,18,15,15,15,16,16,16,16,15
20/02/2016,Jerusalem,17,11,11,11,11,10,11,12,12
20/02/2016,Lod,11,14,14,15,15,15,15,15,16
20/02/2016,Mizpe Ramon,17,9,9,9,10,9,9,11,12
20/02/2016,Nazareth,16,14,14,13,13,15,15,14,14
20/02/2016,Qazrin,12,13,13,13,13,13,13,11,13
20/02/2016,Tel Aviv,15,15,15,16,16,14,15,15,16
20/02/2016,Tiberias,16,14,14,16,15,16,16,14,14
20/02/2016,Zefat,14,13,14,13,13,11,11,14,14
21/02/2016,Afula,15,11,11,14,13,13,12,14,12
21/02/2016,Ashdod,17,15,15,15,15,14,14,15,16
21/02/2016,Beer Sheva,14,9,9,12,12,13,11,12,13
21/02/2016,Bet Shean,17,11,11,14,14,15,14,15,14
21/02/2016,Elat,18,10,11,15,15,14,15,13,13
21/02/2016,En Gedi,20,11,11,16,16,16,16,12,12
21/02/2016,Haifa,15,13,13,15,14,15,15,15,14
21/02/2016,Jerusalem,10,9,8,11,11,9,9,12,12
21/02/2016,Lod,14,12,12,14,13,14,14,14,14
21/02/2016,Mizpe Ramon,10,8,8,10,10,10,9,11,11
21/02/2016,Nazareth,14,11,11,12,11,13,12,11,11
21/02/2016,Qazrin,13,11,11,12,12,11,10,12,10
21/02/2016,Tel Aviv,16,13,13,15,14,13,13,14,14
21/02/2016,Tiberias,18,13,12,14,14,14,14,11,11
21/02/2016,Zefat,10,10,12,11,11,10,9,11,11
22/02/2016,Afula,9,10,11,14,14,12,12,11,12
22/02/2016,Ashdod,14,14,14,16,16,16,16,14,15
22/02/2016,Beer Sheva,11,9,10,12,11,11,11,11,11
22/02/2016,Bet Shean,11,11,12,15,15,14,14,15,15
22/02/2016,Elat,15,11,11,14,14,16,16,13,13
22/02/2016,En Gedi,17,13,13,17,16,14,16,11,17
22/02/2016,Haifa,14,11,11,14,13,12,12,13,14
22/02/2016,Jerusalem,9,9,9,10,10,9,8,10,10
22/02/2016,Lod,12,10,11,13,13,12,14,13,13
22/02/2016,Mizpe Ramon,9,10,10,9,9,8,7,9,9
22/02/2016,Nazareth,12,9,10,12,10,11,11,10,11
22/02/2016,Qazrin,11,9,9,10,10,9,10,10,8
22/02/2016,Tel Aviv,13,11,11,14,15,13,13,13,13
22/02/2016,Tiberias,14,11,11,14,14,12,13,10,11
22/02/2016,Zefat,8,11,9,10,10,8,7,10,11
23/02/2016,Afula,12,9,9,13,12,12,11,11,11
23/02/2016,Ashdod,15,13,13,13,12,13,13,12,12
23/02/2016,Beer Sheva,10,7,8,10,10,9,10,11,11
23/02/2016,Bet Shean,12,10,11,14,13,14,14,14,13
23/02/2016,Elat,17,11,10,12,12,12,11,12,12
23/02/2016,En Gedi,16,11,11,15,15,14,14,15,15
23/02/2016,Haifa,12,10,10,14,13,13,13,14,11
23/02/2016,Jerusalem,7,8,8,9,9,8,8,10,8
23/02/2016,Lod,10,10,10,13,12,12,11,11,11
23/02/2016,Mizpe Ramon,6,9,8,7,8,7,6,9,8
23/02/2016,Nazareth,9,9,9,11,10,11,10,11,11
23/02/2016,Qazrin,10,9,9,10,10,9,9,10,9
23/02/2016,Tel Aviv,11,10,10,13,12,11,10,11,11
23/02/2016,Tiberias,13,10,10,13,12,12,12,11,11
23/02/2016,Zefat,6,7,8,9,10,8,7,11,11
24/02/2016,Afula,8,8,8,12,12,10,10,10,11
24/02/2016,Ashdod,13,13,13,12,12,13,13,12,13
24/02/2016,Beer Sheva,10,9,9,11,11,10,11,9,9
24/02/2016,Bet Shean,9,9,9,13,12,12,13,13,14
24/02/2016,Elat,12,9,9,14,13,12,11,12,12
24/02/2016,En Gedi,15,13,13,14,15,14,14,15,15
24/02/2016,Haifa,11,11,10,13,12,13,12,13,12
24/02/2016,Jerusalem,8,7,7,9,9,9,8,8,8
24/02/2016,Lod,12,9,9,12,12,12,12,11,11
24/02/2016,Mizpe Ramon,7,8,8,9,9,9,9,9,9
24/02/2016,Nazareth,9,9,8,12,10,9,10,10,9
24/02/2016,Qazrin,9,8,9,10,10,9,9,11,11
24/02/2016,Tel Aviv,10,9,9,12,12,11,11,11,11
24/02/2016,Tiberias,12,11,11,13,14,12,12,10,9
24/02/2016,Zefat,6,9,9,10,10,8,8,10,8
25/02/2016,Afula,7,9,10,12,12,11,10,11,11
25/02/2016,Ashdod,11,14,13,13,13,14,14,12,10
25/02/2016,Beer Sheva,7,9,10,12,12,12,12,11,11
25/02/2016,Bet Shean,9,10,11,13,13,13,12,13,13
25/02/2016,Elat,12,10,11,16,15,12,13,16,13
25/02/2016,En Gedi,15,14,14,16,17,15,14,16,16
25/02/2016,Haifa,11,12,13,13,13,13,13,13,12
25/02/2016,Jerusalem,8,11,12,12,12,11,10,11,12
25/02/2016,Lod,9,8,8,13,13,13,13,10,11
25/02/2016,Mizpe Ramon,6,10,11,11,11,11,12,11,11
25/02/2016,Nazareth,10,10,10,13,12,12,12,11,12
25/02/2016,Qazrin,7,9,10,13,13,11,10,9,9
25/02/2016,Tel Aviv,9,8,8,12,12,11,12,10,11
25/02/2016,Tiberias,12,11,12,14,15,13,13,11,12
25/02/2016,Zefat,6,8,9,11,11,9,9,11,12
26/02/2016,Afula,6,10,10,14,15,13,13,13,13
26/02/2016,Ashdod,11,14,14,14,14,13,13,13,11
26/02/2016,Beer Sheva,9,11,10,13,13,16,16,12,12
26/02/2016,Bet Shean,8,11,12,15,16,15,15,15,15
26/02/2016,Elat,16,13,14,16,16,13,13,14,14
26/02/2016,En Gedi,15,16,16,17,17,16,16,17,18
26/02/2016,Haifa,12,15,14,14,15,15,15,14,14
26/02/2016,Jerusalem,11,11,13,13,14,13,13,14,14
26/02/2016,Lod,9,10,10,14,14,14,14,12,12
26/02/2016,Mizpe Ramon,9,13,13,13,14,14,14,13,13
26/02/2016,Nazareth,12,13,12,16,16,13,12,13,14
26/02/2016,Qazrin,12,13,13,16,16,15,15,10,11
26/02/2016,Tel Aviv,10,9,8,13,13,12,13,12,12
26/02/2016,Tiberias,14,14,14,16,17,14,14,13,14
26/02/2016,Zefat,10,11,11,14,15,14,13,13,15
27/02/2016,Afula,6,10,10,13,13,13,13,12,14
27/02/2016,Ashdod,12,14,13,14,14,15,13,12,13
27/02/2016,Beer Sheva,9,10,11,13,12,13,12,9,11
27/02/2016,Bet Shean,10,12,12,16,16,16,17,16,18
27/02/2016,Elat,16,15,15,16,17,17,16,17,16
27/02/2016,En Gedi,17,16,16,16,17,18,17,19,19
27/02/2016,Haifa,13,13,13,14,13,15,14,12,13
27/02/2016,Jerusalem,13,10,11,13,13,13,12,13,14
27/02/2016,Lod,10,11,11,13,13,12,12,12,12
27/02/2016,Mizpe Ramon,10,12,9,14,13,14,12,14,14
27/02/2016,Nazareth,14,11,12,14,13,13,14,15,16
27/02/2016,Qazrin,13,12,12,14,14,14,14,16,13
27/02/2016,Tel Aviv,11,8,9,12,12,12,12,12,12
27/02/2016,Tiberias,14,14,14,16,15,16,16,15,16
27/02/2016,Zefat,12,12,12,13,13,14,13,16,17
28/02/2016,Afula,9,13,12,14,12,12,11,13,11
28/02/2016,Ashdod,14,15,14,13,14,14,12,13,14
28/02/2016,Beer Sheva,9,11,11,11,11,12,12,11,10
28/02/2016,Bet Shean,12,14,13,14,14,14,13,15,14
28/02/2016,Elat,15,13,12,16,16,15,14,15,16
28/02/2016,En Gedi,18,14,15,16,17,16,17,17,17
28/02/2016,Haifa,14,14,13,13,13,13,13,14,12
28/02/2016,Jerusalem,14,9,10,11,12,10,11,10,10
28/02/2016,Lod,10,12,11,13,13,13,13,11,12
28/02/2016,Mizpe Ramon,12,10,9,10,12,11,11,10,11
28/02/2016,Nazareth,15,12,12,10,11,11,11,10,10
28/02/2016,Qazrin,14,12,11,11,12,11,11,12,11
28/02/2016,Tel Aviv,12,13,12,13,13,12,12,11,12
28/02/2016,Tiberias,14,13,13,14,14,14,13,10,10
28/02/2016,Zefat,13,9,10,10,11,10,10,11,11
29/02/2016,Afula,8,10,11,15,14,15,14,13,13
29/02/2016,Ashdod,15,14,13,14,14,16,14,14,14
29/02/2016,Beer Sheva,10,11,12,16,15,17,18,13,13
29/02/2016,Bet Shean,11,11,11,16,16,16,16,16,16
29/02/2016,Elat,17,13,13,20,18,20,20,15,20
29/02/2016,En Gedi,17,15,15,21,21,21,21,19,20
29/02/2016,Haifa,13,14,14,14,14,15,15,14,15
29/02/2016,Jerusalem,12,11,11,16,16,15,14,15,16
29/02/2016,Lod,13,12,12,16,15,16,16,14,13
29/02/2016,Mizpe Ramon,8,10,12,15,15,14,13,14,14
29/02/2016,Nazareth,11,12,12,16,16,13,14,15,15
29/02/2016,Qazrin,7,13,14,17,17,15,15,12,15
29/02/2016,Tel Aviv,14,11,10,14,13,15,15,14,13
29/02/2016,Tiberias,13,14,15,17,17,16,16,14,14
29/02/2016,Zefat,10,12,12,16,16,14,14,16,15
01/03/2016,Afula,10,14,15,18,18,17,17,17,17
