Validity_date,City,Persist_value_maxTemp,EC_maxTemp_1,EC_maxTemp_2,CO_maxTemp_1,CO_maxTemp_2,C3_maxTemp_1,C3_maxTemp_2,OH_maxTemp_1,OH_maxTemp_2
31/01/2016,Haifa,16,17,16,15,16,16,16,17,17
31/01/2016,Jerusalem,12,14,14,13,13,11,12,14,14
31/01/2016,Lod,16,17,17,16,16,17,17,17,17
31/01/2016,Mizpe Ramon,12,12,12,14,14,13,13,14,14
31/01/2016,Nazareth,15,17,16,15,15,15,15,15,15
31/01/2016,Qazrin,15,17,16,16,15,14,14,15,16
31/01/2016,Tel Aviv,17,17,17,16,17,16,15,15,15
31/01/2016,Tiberias,17,17,17,16,16,16,16,15,15
31/01/2016,Zefat,11,15,15,13,13,11,12,15,16
01/02/2016,Afula,19,17,17,17,17,17,17,18,18
01/02/2016,Ashdod,17,16,16,15,15,16,15,12,14
01/02/2016,Beer Sheva,18,16,16,15,16,19,17,16,17
01/02/2016,Bet Shean,19,18,18,18,17,17,17,19,19
01/02/2016,Elat,20,19,20,20,20,20,19,19,20
01/02/2016,En Gedi,19,17,17,17,17,17,15,19,19
01/02/2016,Haifa,18,16,17,16,16,16,16,15,16
01/02/2016,Jerusalem,14,15,15,15,14,14,13,15,14
01/02/2016,Lod,17,17,17,16,16,18,16,13,15
01/02/2016,Mizpe Ramon,15,14,14,15,15,16,14,16,16
01/02/2016,Nazareth,17,17,17,15,16,16,15,15,15
01/02/2016,Qazrin,18,16,17,17,16,15,15,15,15
01/02/2016,Tel Aviv,17,17,17,16,16,17,15,12,15
01/02/2016,Tiberias,19,17,17,17,17,16,17,15,15
01/02/2016,Zefat,12,15,15,14,14,12,12,15,15
02/02/2016,Afula,19,17,16,18,18,17,18,19,19
02/02/2016,Ashdod,17,17,17,16,16,17,16,16,16
02/02/2016,Beer Sheva,19,16,16,16,16,17,18,17,16
02/02/2016,Bet Shean,18,19,18,17,17,18,18,21,20
02/02/2016,Elat,21,17,17,18,18,19,19,18,17
02/02/2016,En Gedi,21,16,16,17,17,17,17,19,18
02/02/2016,Haifa,17,16,15,16,16,17,17,16,16
02/02/2016,Jerusalem,16,13,13,14,14,13,13,14,14
02/02/2016,Lod,17,16,16,17,17,18,18,17,16
02/02/2016,Mizpe Ramon,16,12,12,13,14,14,13,14,14
02/02/2016,Nazareth,16,16,16,16,16,16,16,16,16
02/02/2016,Qazrin,16,16,16,14,13,13,13,16,16
02/02/2016,Tel Aviv,17,17,17,18,18,17,17,17,16
02/02/2016,Tiberias,18,17,17,14,15,16,15,16,16
02/02/2016,Zefat,12,16,16,15,15,13,13,16,16
03/02/2016,Afula,19,18,19,19,18,19,19,19,19
03/02/2016,Ashdod,18,17,17,17,17,17,17,16,16
03/02/2016,Beer Sheva,18,19,19,18,18,19,19,19,20
03/02/2016,Bet Shean,19,19,20,20,19,20,21,21,21
03/02/2016,Elat,21,22,22,21,21,21,21,22,22
03/02/2016,En Gedi,21,18,18,21,20,20,20,21,21
03/02/2016,Haifa,16,18,18,17,17,18,18,19,18
03/02/2016,Jerusalem,13,16,16,15,15,14,15,16,16
03/02/2016,Lod,19,20,20,20,20,19,19,20,20
03/02/2016,Mizpe Ramon,14,15,16,17,16,16,16,16,16
03/02/2016,Nazareth,16,18,18,17,16,18,18,17,17
03/02/2016,Qazrin,16,19,19,18,18,18,18,18,18
03/02/2016,Tel Aviv,18,19,20,21,20,19,18,20,20
03/02/2016,Tiberias,19,19,19,18,18,18,19,17,17
03/02/2016,Zefat,13,17,17,15,15,14,14,18,18
04/02/2016,Afula,21,20,21,20,20,20,20,24,24
04/02/2016,Ashdod,19,18,18,19,19,18,20,18,18
04/02/2016,Beer Sheva,21,20,20,22,22,21,22,21,21
04/02/2016,Bet Shean,23,22,21,22,22,21,21,23,24
04/02/2016,Elat,23,24,24,24,24,23,24,24,24
04/02/2016,En Gedi,24,19,20,23,23,21,23,24,24
04/02/2016,Haifa,19,20,20,20,18,18,18,21,21
04/02/2016,Jerusalem,16,17,17,16,16,15,15,18,18
04/02/2016,Lod,22,22,22,21,21,22,22,22,23
04/02/2016,Mizpe Ramon,15,18,18,18,18,16,16,18,18
04/02/2016,Nazareth,18,20,20,18,17,18,18,18,19
04/02/2016,Qazrin,19,20,20,18,18,17,18,18,19
04/02/2016,Tel Aviv,21,24,23,23,23,23,23,22,23
04/02/2016,Tiberias,20,20,20,20,20,20,20,18,19
04/02/2016,Zefat,14,19,19,16,16,14,15,18,19
05/02/2016,Afula,23,21,21,20,20,19,20,23,23
05/02/2016,Ashdod,22,19,19,18,17,20,21,21,21
05/02/2016,Beer Sheva,24,23,23,20,19,21,22,23,23
05/02/2016,Bet Shean,24,22,22,21,21,21,22,25,24
05/02/2016,Elat,28,25,25,26,23,26,25,24,26
05/02/2016,En Gedi,27,21,21,22,21,19,19,24,24
05/02/2016,Haifa,21,20,20,20,20,19,19,22,22
05/02/2016,Jerusalem,18,20,20,19,19,19,19,21,21
05/02/2016,Lod,24,22,23,20,20,20,20,22,21
05/02/2016,Mizpe Ramon,19,22,22,21,20,21,20,21,21
05/02/2016,Nazareth,19,21,21,18,18,17,18,20,20
05/02/2016,Qazrin,21,21,21,19,19,17,17,19,20
05/02/2016,Tel Aviv,24,21,22,20,19,20,20,22,21
05/02/2016,Tiberias,24,22,22,20,20,19,20,20,20
05/02/2016,Zefat,15,20,19,16,16,14,14,19,20
06/02/2016,Afula,24,14,13,14,14,16,16,16,16
06/02/2016,Ashdod,22,15,16,15,15,16,16,15,16
06/02/2016,Beer Sheva,26,15,15,16,15,17,17,16,16
06/02/2016,Bet Shean,24,15,16,18,16,20,21,17,18
06/02/2016,Elat,25,18,18,20,20,22,22,19,18
06/02/2016,En Gedi,24,19,19,21,20,22,22,22,21
06/02/2016,Haifa,22,14,13,15,15,16,15,16,15
06/02/2016,Jerusalem,22,12,12,12,11,12,12,11,11
06/02/2016,Lod,25,14,14,14,13,17,17,13,14
06/02/2016,Mizpe Ramon,24,15,15,13,13,14,14,14,13
06/02/2016,Nazareth,21,13,13,12,11,14,14,12,11
06/02/2016,Qazrin,22,12,13,12,11,13,13,11,11
06/02/2016,Tel Aviv,25,15,14,15,14,17,16,13,14
06/02/2016,Tiberias,25,13,13,15,13,17,17,12,11
06/02/2016,Zefat,18,13,12,11,10,11,10,11,11
07/02/2016,Afula,17,14,14,13,13,12,13,18,17
07/02/2016,Ashdod,17,14,14,14,14,15,15,13,12
07/02/2016,Beer Sheva,17,11,11,13,12,13,13,11,11
07/02/2016,Bet Shean,19,14,13,14,13,15,14,17,17
07/02/2016,Elat,24,14,14,16,17,18,18,15,15
07/02/2016,En Gedi,24,15,15,17,16,17,16,17,18
07/02/2016,Haifa,15,13,14,14,14,12,12,15,13
07/02/2016,Jerusalem,11,10,10,8,9,8,7,10,9
07/02/2016,Lod,18,13,13,11,13,12,12,13,12
07/02/2016,Mizpe Ramon,14,11,11,10,10,11,11,10,10
07/02/2016,Nazareth,12,13,14,13,14,11,11,13,13
07/02/2016,Qazrin,13,12,12,10,11,9,9,13,12
07/02/2016,Tel Aviv,17,14,14,13,14,13,14,12,12
07/02/2016,Tiberias,17,13,13,12,13,13,15,13,13
07/02/2016,Zefat,8,12,12,11,12,6,6,13,12
08/02/2016,Afula,14,15,15,16,15,16,16,18,17
08/02/2016,Ashdod,15,14,15,15,16,15,16,14,14
08/02/2016,Beer Sheva,13,13,12,15,15,16,16,12,11
08/02/2016,Bet Shean,14,15,15,17,17,17,17,17,17
08/02/2016,Elat,19,17,16,18,18,19,20,16,16
08/02/2016,En Gedi,19,15,15,17,17,18,18,18,17
08/02/2016,Haifa,13,14,14,16,15,15,15,15,15
08/02/2016,Jerusalem,6,10,11,12,13,11,12,12,12
08/02/2016,Lod,14,13,14,14,15,16,16,14,15
08/02/2016,Mizpe Ramon,9,13,12,12,12,14,14,13,12
08/02/2016,Nazareth,13,14,13,13,13,14,15,14,14
08/02/2016,Qazrin,10,12,12,12,12,12,12,13,12
08/02/2016,Tel Aviv,15,14,15,16,15,16,16,14,15
08/02/2016,Tiberias,14,14,13,13,13,15,16,14,14
08/02/2016,Zefat,7,13,12,11,11,10,10,13,12
09/02/2016,Afula,17,17,17,17,17,17,17,18,18
09/02/2016,Ashdod,15,16,16,16,16,17,17,18,17
09/02/2016,Beer Sheva,15,17,17,17,17,19,19,17,17
09/02/2016,Bet Shean,16,18,18,19,19,19,19,19,20
09/02/2016,Elat,21,20,20,20,21,20,21,20,20
09/02/2016,En Gedi,20,17,17,20,20,20,20,20,20
09/02/2016,Haifa,15,16,17,17,17,16,16,17,17
09/02/2016,Jerusalem,9,14,14,13,13,12,13,14,14
09/02/2016,Lod,14,18,18,17,18,17,19,18,18
09/02/2016,Mizpe Ramon,12,14,15,15,15,13,14,14,14
09/02/2016,Nazareth,13,17,17,15,15,15,15,15,15
09/02/2016,Qazrin,11,17,17,16,15,14,14,15,15
09/02/2016,Tel Aviv,14,18,18,18,18,17,17,18,18
09/02/2016,Tiberias,16,17,17,17,17,18,18,15,15
09/02/2016,Zefat,8,15,15,13,13,11,12,15,15
10/02/2016,Afula,18,17,17,17,17,16,17,20,19
10/02/2016,Ashdod,18,15,15,16,16,16,17,18,17
10/02/2016,Beer Sheva,20,14,14,14,15,16,17,15,14
10/02/2016,Bet Shean,19,18,18,19,19,18,19,20,20
10/02/2016,Elat,24,16,16,18,18,18,19,18,17
10/02/2016,En Gedi,23,17,16,18,19,17,17,20,20
10/02/2016,Haifa,16,17,17,17,17,15,16,17,17
10/02/2016,Jerusalem,14,13,13,14,14,12,14,15,15
10/02/2016,Lod,20,17,16,16,16,17,18,17,17
10/02/2016,Mizpe Ramon,15,11,11,11,12,12,12,11,12
10/02/2016,Nazareth,15,17,17,15,15,15,15,16,16
10/02/2016,Qazrin,15,17,17,15,16,14,14,15,15
10/02/2016,Tel Aviv,20,17,16,17,17,17,17,17,17
10/02/2016,Tiberias,19,17,17,16,17,17,17,16,16
10/02/2016,Zefat,11,15,15,13,13,11,12,15,15
11/02/2016,Afula,18,16,16,16,17,17,18,19,19
11/02/2016,Ashdod,17,15,16,16,16,17,17,17,17
11/02/2016,Beer Sheva,15,15,15,17,16,18,18,17,16
11/02/2016,Bet Shean,20,17,17,18,18,18,19,18,18
11/02/2016,Elat,21,19,19,20,19,21,21,18,18
11/02/2016,En Gedi,21,17,16,19,19,18,19,20,20
11/02/2016,Haifa,17,15,15,16,16,16,16,16,16
11/02/2016,Jerusalem,14,13,13,14,14,13,14,15,14
11/02/2016,Lod,18,15,15,16,16,17,18,16,17
11/02/2016,Mizpe Ramon,13,14,14,15,15,15,15,14,14
11/02/2016,Nazareth,15,15,15,15,15,15,16,16,15
11/02/2016,Qazrin,16,13,14,14,14,13,13,14,14
11/02/2016,Tel Aviv,18,16,16,16,17,17,17,16,17
11/02/2016,Tiberias,21,15,15,15,15,16,17,16,15
11/02/2016,Zefat,11,13,13,13,13,10,11,14,14
12/02/2016,Afula,19,19,19,19,19,20,19.33,20,20
12/02/2016,Ashdod,17,17,17,17,17,17,17.33,19,18
12/02/2016,Beer Sheva,18,19,19,18,18,19,18.67,19,19
12/02/2016,Bet Shean,19,20,20,20,20,23,20.67,22,22
12/02/2016,Elat,23,22,22,22,22,22,21.67,21,21
12/02/2016,En Gedi,22,19,18,20,20,20,19.67,21,21
12/02/2016,Haifa,17,19,18,19,18,18,17.67,18,17
12/02/2016,Jerusalem,13,16,16,16,16,16,16.33,17,17
12/02/2016,Lod,18,19,19,19,19,19,18.67,19,18
12/02/2016,Mizpe Ramon,15,17,17,17,17,17,17.33,17,18
12/02/2016,Nazareth,16,18,18,17,17,18,17.33,18,17
12/02/2016,Qazrin,15,18,18,18,17,17,17.33,17,17
12/02/2016,Tel Aviv,17,19,19,19,19,18,18.67,19,18
12/02/2016,Tiberias,18,18,18,18,18,20,17.67,18,17
12/02/2016,Zefat,11,17,17,16,15,14,16.33,17,17
13/02/2016,Afula,22,22,22,21,21,21,21,23,23
13/02/2016,Ashdod,18,17,17,17,17,18,18,18,20
13/02/2016,Beer Sheva,22,21,21,20,20,22,21,22,22
13/02/2016,Bet Shean,22,22,23,22,22,23,23,24,24
13/02/2016,Elat,25,25,25,24,24,24,24,24,24
13/02/2016,En Gedi,23,21,21,21,21,20,20,23,23
13/02/2016,Haifa,19,20,21,21,20,20,20,19,21
13/02/2016,Jerusalem,17,19,19,18,18,18,18,20,20
13/02/2016,Lod,20,21,21,19,19,20,20,19,20
13/02/2016,Mizpe Ramon,18,20,20,20,20,20,20,21,21
13/02/2016,Nazareth,19,21,21,19,19,19,19,20,20
13/02/2016,Qazrin,19,22,22,20,20,18,19,20,20
13/02/2016,Tel Aviv,19,20,20,20,20,19,18,19,20
13/02/2016,Tiberias,21,22,22,20,20,21,21,20,20
13/02/2016,Zefat,14,20,20,17,17,15,16,20,20
14/02/2016,Afula,24,23,23,21,21,22,22,23,23
14/02/2016,Ashdod,19,18,17,19,19,20,19,22,19
14/02/2016,Beer Sheva,23,22,22,22,21,23,22,23,22
14/02/2016,Bet Shean,24,24,23,22,22,23,24,25,25
14/02/2016,Elat,27,25,25,25,25,26,26,26,25
14/02/2016,En Gedi,23,21,21,22,22,21,21,25,25
14/02/2016,Haifa,20,19,18,19,20,20,21,20,17
14/02/2016,Jerusalem,20,20,19,19,19,19,21,21,21
14/02/2016,Lod,22,22,21,21,20,21,21,22,20
14/02/2016,Mizpe Ramon,22,20,20,20,21,20,21,22,22
14/02/2016,Nazareth,21,21,21,19,19,21,21,21,21
14/02/2016,Qazrin,22,21,21,18,18,19,19,20,20
14/02/2016,Tel Aviv,21,21,21,21,21,20,19,22,19
14/02/2016,Tiberias,25,22,21,19,19,20,20,21,21
14/02/2016,Zefat,16,21,21,18,18,17,18,20,20
15/02/2016,Afula,25,25,25,24,24,25,25,25,26
15/02/2016,Ashdod,19,21,21,21,19,21,21,26,28
15/02/2016,Beer Sheva,25,25,25,26,23,26,25,27,27
15/02/2016,Bet Shean,24,25,26,25,25,27,27,28,28
15/02/2016,Elat,28,26,27,25,26,27,26,26,27
15/02/2016,En Gedi,23,24,24,27,25,29,27,28,28
15/02/2016,Haifa,22,23,24,23,21,22,20,24,23
15/02/2016,Jerusalem,22,22,22,22,21,21,21,23,23
15/02/2016,Lod,22,26,26,25,24,26,26,27,27
15/02/2016,Mizpe Ramon,21,22,23,23,23,22,22,23,23
15/02/2016,Nazareth,21,24,24,23,22,24,23,25,25
15/02/2016,Qazrin,21,25,25,22,23,22,24,24,24
15/02/2016,Tel Aviv,20,26,26,26,25,27,26,27,27
15/02/2016,Tiberias,24,25,26,23,24,22,22,25,25
15/02/2016,Zefat,20,24,24,21,21,21,21,24,24
16/02/2016,Afula,28,26,26,25,25,26,26,27,27
16/02/2016,Ashdod,22,20,20,21,21,22,21,27,24
16/02/2016,Beer Sheva,28,26,26,25,25,26,26,28,28
16/02/2016,Bet Shean,28,26,26,26,26,29,28,29,29
16/02/2016,Elat,30,29,29,28,28,29,29,29,29
16/02/2016,En Gedi,29,25,26,28,28,29,28,29,29
16/02/2016,Haifa,25,21,24,21,21,21,20,22,22
16/02/2016,Jerusalem,22,23,23,23,23,22,23,25,25
16/02/2016,Lod,29,27,27,25,25,27,27,29,28
16/02/2016,Mizpe Ramon,23,24,25,25,24,23,23,24,24
16/02/2016,Nazareth,25,25,25,23,23,25,25,25,25
16/02/2016,Qazrin,25,26,26,25,24,24,24,25,26
16/02/2016,Tel Aviv,28,27,26,26,26,25,24,29,28
16/02/2016,Tiberias,25,25,26,25,25,23,23,25,25
16/02/2016,Zefat,20,24,25,22,22,22,23,25,26
17/02/2016,Afula,28,27,27,26,26,27,27,29,29
17/02/2016,Ashdod,21,21,20,22,22,23,23,28,28
17/02/2016,Beer Sheva,30,26,27,28,28,28,28,28,27
17/02/2016,Bet Shean,30,26,27,28,28,29,30,30,29
17/02/2016,Elat,32,29,29,30,30,30,30,29,29
17/02/2016,En Gedi,30,25,26,29,29,29,29,30,30
17/02/2016,Haifa,24,26,26,26,26,22,22,27,25
17/02/2016,Jerusalem,23,24,24,23,23,22,21,24,23
17/02/2016,Lod,30,27,27,27,27,28,28,28,28
17/02/2016,Mizpe Ramon,24,24,24,24,24,23,24,24,24
17/02/2016,Nazareth,26,27,27,24,24,26,26,26,26
17/02/2016,Qazrin,26,28,28,26,25,24,24,24,26
17/02/2016,Tel Aviv,28,28,28,28,28,29,28,28,28
17/02/2016,Tiberias,27,26,26,25,26,28,28,26,26
17/02/2016,Zefat,21,26,26,22,22,22,22,24,26
18/02/2016,Afula,28,26,26,26,26,25,26,28,28
18/02/2016,Ashdod,23,20,20,22,23,23,23,20,25
18/02/2016,Beer Sheva,29,26,26,28,28,28,29,28,28
18/02/2016,Bet Shean,31,26,26,28,28,27,29,30,30
18/02/2016,Elat,33,28,28,30,30,29,28,28,28
18/02/2016,En Gedi,33,25,25,28,28,25,25,29,29
18/02/2016,Haifa,27,25,25,26,26,24,25,26,27
18/02/2016,Jerusalem,23,24,23,24,23,22,22,24,24
18/02/2016,Lod,31,27,27,27,27,26,26,29,29
18/02/2016,Mizpe Ramon,24,24,25,24,24,24,24,24,24
18/02/2016,Nazareth,26,26,26,24,24,25,24,24,25
18/02/2016,Qazrin,26,27,27,25,25,24,24,24,24
18/02/2016,Tel Aviv,28,26,26,28,27,24,25,29,29
18/02/2016,Tiberias,31,26,26,26,26,26,27,24,25
18/02/2016,Zefat,21,25,25,22,22,21,21,24,24
19/02/2016,Afula,26,27,28,25,25,26,26,28,29
19/02/2016,Ashdod,23,21,21,21,21,25,25,19,23
19/02/2016,Beer Sheva,30,28,28,24,23,27,26,27,30
19/02/2016,Bet Shean,29,29,29,27,27,29,30,31,32
19/02/2016,Elat,31,29,29,30,30,30,29,30,30
19/02/2016,En Gedi,29,30,30,28,29,28,28,32,31
19/02/2016,Haifa,26,23,25,23,23,25,25,24,24
19/02/2016,Jerusalem,24,25,25,22,21,24,23,25,27
19/02/2016,Lod,32,26,27,23,23,26,26,26,26
19/02/2016,Mizpe Ramon,25,28,28,25,25,26,26,27,27
19/02/2016,Nazareth,26,26,26,23,23,25,24,25,25
19/02/2016,Qazrin,26,25,25,22,22,22,22,25,24
19/02/2016,Tel Aviv,26,26,26,23,24,25,25,26,26
19/02/2016,Tiberias,28,26,26,24,23,24,24,25,25
19/02/2016,Zefat,21,24,24,21,22,20,21,25,24
20/02/2016,Afula,27,20,19,21,21,23,22,23,23
20/02/2016,Ashdod,25,18,18,18,19,19,19,19,19
20/02/2016,Beer Sheva,30,19,19,20,20,21,21,21,21
20/02/2016,Bet Shean,28,21,21,23,23,26,24,25,25
20/02/2016,Elat,31,24,24,23,23,24,24,23,23
20/02/2016,En Gedi,30,23,23,23,21,23,24,23,24
20/02/2016,Haifa,26,19,18,21,21,20,20,19,19
20/02/2016,Jerusalem,25,17,17,17,17,17,16,19,19
20/02/2016,Lod,30,19,19,19,20,21,21,21,20
20/02/2016,Mizpe Ramon,28,20,19,18,19,19,18,19,20
20/02/2016,Nazareth,25,18,18,19,19,20,20,20,21
20/02/2016,Qazrin,25,18,19,19,19,20,19,20,20
20/02/2016,Tel Aviv,28,19,20,20,20,20,20,21,20
20/02/2016,Tiberias,27,19,19,21,22,24,23,20,21
20/02/2016,Zefat,23,18,18,18,18,17,18,20,20
21/02/2016,Afula,22,17,19,17,16,18,19,19,19
21/02/2016,Ashdod,20,17,17,17,17,18,18,16,17
21/02/2016,Beer Sheva,22,17,18,16,17,18,18,17,18
21/02/2016,Bet Shean,23,20,20,19,17,20,20,21,21
21/02/2016,Elat,27,22,23,21,20,23,23,21,22
21/02/2016,En Gedi,27,22,22,22,19,24,23,23,23
21/02/2016,Haifa,18,17,17,17,16,17,18,16,16
21/02/2016,Jerusalem,16,15,16,13,13,13,14,14,13
21/02/2016,Lod,23,17,17,15,14,19,19,16,17
21/02/2016,Mizpe Ramon,21,16,17,16,16,15,15,14,14
21/02/2016,Nazareth,18,17,17,14,14,16,17,15,15
21/02/2016,Qazrin,20,16,17,14,14,15,15,14,13
21/02/2016,Tel Aviv,19,18,17,16,16,19,19,16,17
21/02/2016,Tiberias,25,17,17,16,14,17,17,15,15
21/02/2016,Zefat,18,16,16,12,12,10,12,14,13
22/02/2016,Afula,19,16,16,16,17,18,18,18,18
22/02/2016,Ashdod,18,17,17,17,16,17,18,17,15
22/02/2016,Beer Sheva,19,15,16,14,16,16,16,13,14
22/02/2016,Bet Shean,21,17,16,19,18,19,19,19,19
22/02/2016,Elat,26,17,18,17,21,21,21,18,18
22/02/2016,En Gedi,26,18,19,15,21,21,21,19,19
22/02/2016,Haifa,17,16,15,16,17,16,16,16,15
22/02/2016,Jerusalem,13,13,13,14,12,11,11,11,11
22/02/2016,Lod,21,15,16,16,16,16,18,14,14
22/02/2016,Mizpe Ramon,16,14,14,15,15,14,13,12,13
22/02/2016,Nazareth,16,15,15,13,14,16,14,15,17
22/02/2016,Qazrin,16,14,13,12,15,12,12,15,14
22/02/2016,Tel Aviv,17,16,17,17,17,16,17,14,14
22/02/2016,Tiberias,19,15,15,15,17,16,14,15,17
22/02/2016,Zefat,10,14,14,12,13,11,11,15,14
23/02/2016,Afula,17,17,18,18,19,19,20,20,19
23/02/2016,Ashdod,18,17,17,17,17,17,17,17,17
23/02/2016,Beer Sheva,15,16,16,17,16,17,18,14,17
23/02/2016,Bet Shean,17,18,18,20,19,21,21,20,20
23/02/2016,Elat,19,19,19,21,21,22,21,20,20
23/02/2016,En Gedi,21,17,17,19,19,21,21,19,20
23/02/2016,Haifa,16,16,17,18,18,17,18,17,17
23/02/2016,Jerusalem,9,14,13,14,13,14,14,14,12
23/02/2016,Lod,16,17,17,18,16,17,18,15,15
23/02/2016,Mizpe Ramon,11,15,13,15,15,15,15,15,14
23/02/2016,Nazareth,13,16,16,17,16,16,18,18,14
23/02/2016,Qazrin,11,15,15,15,15,15,15,17,16
23/02/2016,Tel Aviv,17,18,18,19,17,18,18,15,15
23/02/2016,Tiberias,17,16,16,17,17,18,19,18,17
23/02/2016,Zefat,8,15,15,15,15,14,15,17,16
24/02/2016,Afula,19,20,20,21,21,21,21,22,21
24/02/2016,Ashdod,19,18,18,18,18,18,18,17,18
24/02/2016,Beer Sheva,17,20,20,20,20,22,21,20,20
24/02/2016,Bet Shean,18,21,21,22,22,23,23,23,23
24/02/2016,Elat,23,22,23,25,24,25,25,22,22
24/02/2016,En Gedi,20,20,20,21,21,21,21,23,22
24/02/2016,Haifa,16,19,19,19,20,18,18,20,18
24/02/2016,Jerusalem,11,17,17,18,18,17,18,18,18
24/02/2016,Lod,18,20,20,19,20,19,19,20,19
24/02/2016,Mizpe Ramon,13,17,17,19,19,19,19,18,18
24/02/2016,Nazareth,15,19,20,18,19,19,19,18,17
24/02/2016,Qazrin,13,18,19,17,17,17,17,18,18
24/02/2016,Tel Aviv,18,19,20,20,21,18,18,20,19
24/02/2016,Tiberias,19,19,19,20,19,19,19,19,19
24/02/2016,Zefat,12,18,18,17,17,15,15,18,18
25/02/2016,Afula,21,23,23,23,23,22,22,24,24
25/02/2016,Ashdod,19,19,19,19,19,20,19,19,20
25/02/2016,Beer Sheva,23,23,23,23,24,25,25,24,24
25/02/2016,Bet Shean,23,24,24,25,24,24,25,26,26
25/02/2016,Elat,27,26,26,28,27,27,27,26,25
25/02/2016,En Gedi,23,23,23,24,24,21,22,25,25
25/02/2016,Haifa,20,23,23,23,22,20,21,22,23
25/02/2016,Jerusalem,17,20,20,20,20,20,19,21,21
25/02/2016,Lod,20,23,23,22,21,22,21,22,22
25/02/2016,Mizpe Ramon,18,20,20,22,21,22,21,22,22
25/02/2016,Nazareth,19,23,23,21,21,20,21,21,21
25/02/2016,Qazrin,18,23,23,22,22,20,20,21,21
25/02/2016,Tel Aviv,20,22,22,22,21,21,20,22,22
25/02/2016,Tiberias,21,22,23,23,23,22,23,21,21
25/02/2016,Zefat,15,21,22,19,19,17,18,21,21
26/02/2016,Afula,24,24,24,25,26,25,24,28,28
26/02/2016,Ashdod,20,18,18,18,19,20,20,16,16
26/02/2016,Beer Sheva,26,23,24,22,22,24,24,24,25
26/02/2016,Bet Shean,25,25,25,26,27,28,27,29,29
26/02/2016,Elat,31,27,27,28,28,28,28,27,27
26/02/2016,En Gedi,25,24,24,25,25,24,23,27,27
26/02/2016,Haifa,22,24,25,24,25,23,20,25,26
26/02/2016,Jerusalem,21,22,22,22,22,22,21,24,23
26/02/2016,Lod,25,23,24,22,23,21,22,22,23
26/02/2016,Mizpe Ramon,21,21,22,23,23,23,22,24,23
26/02/2016,Nazareth,23,24,25,22,23,24,24,24,24
26/02/2016,Qazrin,22,25,26,24,24,23,23,24,24
26/02/2016,Tel Aviv,22,22,23,22,22,20,20,21,23
26/02/2016,Tiberias,26,25,26,25,26,26,25,24,24
26/02/2016,Zefat,17,23,24,21,22,20,20,24,24
27/02/2016,Afula,27,23,22,20,20,22,21,23,24
27/02/2016,Ashdod,19,18,18,18,18,19,19,19,20
27/02/2016,Beer Sheva,25,21,20,19,19,21,21,19,20
27/02/2016,Bet Shean,28,24,24,24,24,26,26,24,25
27/02/2016,Elat,31,26,26,26,26,28,27,26,25
27/02/2016,En Gedi,27,24,24,24,24,25,24,26,26
27/02/2016,Haifa,25,20,19,20,19,20,19,19,19
27/02/2016,Jerusalem,21,20,19,17,18,19,17,18,18
27/02/2016,Lod,22,20,20,19,18,21,20,20,20
27/02/2016,Mizpe Ramon,24,22,19,19,19,20,19,20,20
27/02/2016,Nazareth,24,21,20,18,18,20,19,17,18
27/02/2016,Qazrin,25,22,22,20,20,20,20,21,20
27/02/2016,Tel Aviv,20,20,20,19,19,20,19,20,20
27/02/2016,Tiberias,28,22,22,22,22,23,22,21,21
27/02/2016,Zefat,19,22,21,18,18,18,19,21,20
28/02/2016,Afula,24,23,24,23,23,24,23,24,24
28/02/2016,Ashdod,19,17,18,18,19,19,19,20,20
28/02/2016,Beer Sheva,21,22,23,21,22,23,23,23,23
28/02/2016,Bet Shean,26,24,24,25,25,27,26,26,26
28/02/2016,Elat,30,27,28,27,27,29,27,25,27
28/02/2016,En Gedi,26,23,24,24,24,26,24,24,24
28/02/2016,Haifa,20,20,20,19,19,19,19,18,18
28/02/2016,Jerusalem,20,21,21,20,21,21,21,22,22
28/02/2016,Lod,21,21,21,21,22,23,22,20,20
28/02/2016,Mizpe Ramon,21,20,20,22,22,23,22,22,22
28/02/2016,Nazareth,21,21,21,21,22,23,22,20,20
28/02/2016,Qazrin,23,22,23,20,21,22,22,23,22
28/02/2016,Tel Aviv,20,20,20,21,21,21,20,20,20
28/02/2016,Tiberias,26,22,23,23,24,24,23,22,22
28/02/2016,Zefat,20,21,22,20,21,19,19,23,22
29/02/2016,Afula,25,27,27,27,27,26,27,28,29
29/02/2016,Ashdod,20,20,20,22,22,22,22,29,30
29/02/2016,Beer Sheva,26,26,27,28,28,28,29,27,27
29/02/2016,Bet Shean,26,27,27,29,29,29,30,30,31
29/02/2016,Elat,30,30,31,31,31,32,33,30,29
29/02/2016,En Gedi,28,26,27,30,30,30,30,31,31
29/02/2016,Haifa,19,26,26,26,26,25,26,27,27
29/02/2016,Jerusalem,21,24,24,24,24,22,23,24,24
29/02/2016,Lod,22,27,27,27,27,28,28,28,28
29/02/2016,Mizpe Ramon,21,23,23,24,24,22,24,24,24
29/02/2016,Nazareth,23,26,26,24,24,25,25,24,25
29/02/2016,Qazrin,22,27,27,25,25,24,24,25,25
29/02/2016,Tel Aviv,20,28,29,29,29,27,27,28,28
29/02/2016,Tiberias,24,28,27,26,26,27,27,24,25
29/02/2016,Zefat,18,25,25,22,22,21,21,25,25
01/03/2016,Afula,27,27,27,27,28,28,28,28,29
