,Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2,Persist_value_maxTemp,EC_maxTemp_1,EC_maxTemp_2,CO_maxTemp_1,CO_maxTemp_2,C3_maxTemp_1,C3_maxTemp_2,OH_maxTemp_1,OH_maxTemp_2,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2,Persist_value_wind,EC_wind_1,EC_wind_2,CO_wind_1,CO_wind_2,C3_wind_1,C3_wind_2,OH_wind_1,OH_wind_2
103,2016-01-08,Tiberias,49,91.0,89,89.0,79,20,13.0,13,17.0,17.0,15.0,16.0,13.0,12.0,12.0,11.0,11.0,12.0,12.0,11.0,12.0,11.0,11.0,6,9.0,10,10.0,11.0,16.0,10.0,15.0,16.0
104,2016-01-08,Zefat,57,91.0,89,89.0,77,13,12.0,12,12.0,13.0,10.0,10.0,12.0,12.0,9.0,9.0,9.0,11.0,11.0,8.0,7.0,10.0,10.0,17,7.0,7,14.0,11.0,18.0,13.0,15.0,16.0
105,2016-01-09,Afula,90,57.0,64,37.0,39,16,17.0,16,17.0,17.0,19.0,18.0,20.0,20.0,11.0,10.0,11.0,12.0,11.0,10.0,11.0,11.0,12.0,25,9.0,9,8.0,9.0,9.0,11.0,11.0,10.0
106,2016-01-09,Ashdod,80,54.0,53,54.0,50,18,17.0,17,18.0,18.0,18.0,19.0,18.0,17.0,16.0,15.0,14.0,17.0,17.0,17.0,15.0,15.0,15.0,27,14.0,14,17.0,16.0,19.0,20.0,16.0,14.0
107,2016-01-09,Beer Sheva,50,55.0,53,44.0,40,16,16.0,16,16.0,16.0,18.0,18.0,17.0,17.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,12.0,12.0,16,9.0,8,10.0,12.0,14.0,14.0,11.0,10.0
108,2016-01-09,Bet Shean,87,54.0,67,45.0,38,19,17.0,16,18.0,19.0,20.0,20.0,20.0,20.0,13.0,10.0,10.0,12.0,13.0,12.0,11.0,11.0,14.0,16,7.0,6,4.0,5.0,7.0,9.0,12.0,10.0
109,2016-01-09,Elat,32,42.0,43,31.0,38,22,18.0,18,20.0,20.0,22.0,20.0,19.0,19.0,16.0,13.0,13.0,14.0,15.0,15.0,14.0,14.0,14.0,6,8.0,8,7.0,8.0,8.0,6.0,10.0,10.0
110,2016-01-09,En Gedi,33,73.0,75,32.0,41,23,17.0,16,21.0,21.0,20.0,21.0,22.0,21.0,19.0,13.0,13.0,16.0,16.0,15.0,15.0,16.0,16.0,20,7.0,7,5.0,5.0,22.0,14.0,3.0,4.0
111,2016-01-09,Haifa,92,65.0,69,47.0,52,15,16.0,15,17.0,17.0,17.0,17.0,17.0,17.0,11.0,13.0,12.0,13.0,13.0,13.0,13.0,14.0,15.0,16,7.0,10,12.0,17.0,12.0,17.0,13.0,13.0
112,2016-01-09,Jerusalem,74,59.0,61,44.0,40,11,14.0,13,13.0,13.0,13.0,13.0,13.0,14.0,8.0,8.0,8.0,9.0,9.0,7.0,8.0,10.0,9.0,20,9.0,9,10.0,12.0,14.0,13.0,13.0,12.0
113,2016-01-09,Lod,66,55.0,52,37.0,36,18,16.0,16,16.0,16.0,19.0,19.0,16.0,16.0,14.0,10.0,10.0,13.0,12.0,13.0,14.0,13.0,13.0,14,10.0,8,8.0,8.0,12.0,10.0,9.0,7.0
114,2016-01-09,Mizpe Ramon,53,61.0,60,45.0,42,13,14.0,14,14.0,14.0,14.0,14.0,14.0,14.0,8.0,9.0,8.0,10.0,9.0,8.0,8.0,10.0,10.0,16,10.0,10,11.0,11.0,15.0,14.0,13.0,11.0
115,2016-01-09,Nazareth,98,57.0,61,40.0,40,12,16.0,15,15.0,15.0,17.0,17.0,16.0,15.0,10.0,11.0,11.0,11.0,10.0,11.0,12.0,10.0,10.0,19,9.0,8,6.0,8.0,11.0,12.0,10.0,10.0
116,2016-01-09,Qazrin,97,71.0,65,67.0,67,10,14.0,13,14.0,14.0,14.0,14.0,15.0,15.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,10.0,9.0,17,9.0,8,4.0,5.0,6.0,5.0,9.0,10.0
117,2016-01-09,Tel Aviv,71,53.0,52,43.0,40,17,18.0,17,18.0,17.0,19.0,19.0,17.0,17.0,15.0,13.0,13.0,14.0,14.0,12.0,16.0,13.0,13.0,20,10.0,9,9.0,10.0,10.0,10.0,9.0,7.0
118,2016-01-09,Tiberias,87,66.0,75,63.0,62,15,16.0,15,15.0,17.0,18.0,18.0,16.0,15.0,13.0,10.0,10.0,13.0,12.0,11.0,10.0,10.0,10.0,17,4.0,4,5.0,5.0,8.0,8.0,8.0,9.0
119,2016-01-09,Zefat,95,61.0,68,51.0,50,8,15.0,14,14.0,13.0,12.0,12.0,15.0,15.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,10.0,9.0,36,3.0,4,5.0,9.0,12.0,12.0,8.0,9.0
120,2016-01-10,Afula,55,58.0,51,53.0,53,18,16.0,17,16.0,16.0,16.0,16.0,18.0,18.0,9.0,8.0,6.0,10.0,9.0,8.0,8.0,11.0,9.0,12,4.0,3,4.0,5.0,7.0,7.0,3.0,5.0
121,2016-01-10,Ashdod,61,61.0,66,66.0,69,18,17.0,17,17.0,17.0,17.0,17.0,17.0,17.0,16.0,13.0,13.0,11.0,13.0,12.0,12.0,12.0,12.0,14,8.0,6,9.0,10.0,8.0,8.0,6.0,5.0
122,2016-01-10,Beer Sheva,47,51.0,51,44.0,43,18,17.0,17,17.0,17.0,17.0,18.0,16.0,17.0,11.0,7.0,8.0,8.0,9.0,10.0,10.0,9.0,8.0,9,4.0,4,4.0,6.0,9.0,10.0,4.0,4.0
123,2016-01-10,Bet Shean,58,54.0,54,50.0,49,20,17.0,18,18.0,18.0,17.0,17.0,19.0,19.0,10.0,8.0,8.0,11.0,11.0,10.0,10.0,12.0,11.0,11,2.0,3,4.0,2.0,6.0,6.0,3.0,5.0
124,2016-01-10,Elat,31,31.0,28,29.0,28,24,20.0,20,19.0,19.0,21.0,21.0,18.0,18.0,17.0,8.0,8.0,11.0,10.0,10.0,10.0,9.0,10.0,5,9.0,9,11.0,9.0,13.0,12.0,10.0,9.0
125,2016-01-10,En Gedi,28,63.0,64,56.0,51,25,16.0,17,18.0,19.0,16.0,17.0,19.0,19.0,17.0,12.0,13.0,14.0,14.0,13.0,12.0,14.0,13.0,17,5.0,4,7.0,7.0,11.0,7.0,3.0,4.0
126,2016-01-10,Haifa,59,54.0,60,58.0,58,17,17.0,16,16.0,16.0,15.0,16.0,17.0,17.0,12.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,10,8.0,8,4.0,4.0,9.0,9.0,6.0,6.0
127,2016-01-10,Jerusalem,70,56.0,57,56.0,55,12,14.0,14,13.0,13.0,12.0,12.0,14.0,14.0,7.0,6.0,5.0,7.0,8.0,6.0,7.0,8.0,8.0,14,4.0,4,4.0,3.0,5.0,6.0,3.0,3.0
128,2016-01-10,Lod,55,50.0,51,42.0,44,18,17.0,17,17.0,17.0,18.0,18.0,17.0,17.0,12.0,9.0,9.0,12.0,12.0,11.0,11.0,10.0,10.0,8,4.0,4,4.0,5.0,5.0,6.0,4.0,3.0
129,2016-01-10,Mizpe Ramon,59,45.0,46,43.0,43,14,15.0,15,14.0,14.0,14.0,15.0,14.0,14.0,9.0,5.0,4.0,7.0,7.0,8.0,7.0,7.0,7.0,9,6.0,5,5.0,5.0,5.0,5.0,5.0,6.0
130,2016-01-10,Nazareth,58,68.0,63,54.0,56,16,16.0,16,13.0,13.0,14.0,14.0,14.0,15.0,11.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,15,4.0,5,4.0,4.0,9.0,10.0,4.0,4.0
131,2016-01-10,Qazrin,67,60.0,62,66.0,66,16,15.0,16,14.0,14.0,12.0,13.0,14.0,14.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,10,3.0,3,6.0,5.0,10.0,11.0,5.0,4.0
132,2016-01-10,Tel Aviv,58,53.0,53,61.0,62,19,18.0,18,18.0,18.0,17.0,17.0,17.0,17.0,14.0,10.0,9.0,12.0,11.0,10.0,10.0,10.0,12.0,11,5.0,5,4.0,4.0,5.0,6.0,4.0,3.0
133,2016-01-10,Tiberias,59,61.0,59,62.0,59,21,16.0,16,15.0,15.0,17.0,17.0,14.0,15.0,12.0,11.0,10.0,9.0,10.0,9.0,9.0,8.0,8.0,8,3.0,2,3.0,3.0,8.0,5.0,3.0,4.0
134,2016-01-10,Zefat,70,64.0,60,61.0,64,10,14.0,15,12.0,11.0,10.0,11.0,14.0,14.0,6.0,9.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,22,3.0,2,2.0,2.0,6.0,6.0,3.0,4.0
135,2016-01-11,Afula,64,43.0,45,45.0,46,18,18.0,18,17.0,17.0,16.0,17.0,19.0,18.0,8.0,7.0,7.0,9.0,9.0,8.0,9.0,9.0,9.0,8,6.0,5,4.0,2.0,7.0,7.0,4.0,6.0
136,2016-01-11,Ashdod,59,72.0,74,64.0,68,19,17.0,17,16.0,16.0,17.0,17.0,16.0,17.0,10.0,13.0,13.0,12.0,12.0,13.0,13.0,11.0,10.0,6,9.0,10,5.0,8.0,8.0,7.0,10.0,13.0
137,2016-01-11,Beer Sheva,41,58.0,58,34.0,32,19,17.0,17,16.0,16.0,18.0,18.0,19.0,18.0,7.0,6.0,5.0,9.0,9.0,11.0,11.0,8.0,9.0,5,6.0,5,6.0,6.0,7.0,8.0,4.0,5.0
138,2016-01-11,Bet Shean,58,45.0,47,42.0,42,20,19.0,19,18.0,19.0,17.0,18.0,20.0,19.0,10.0,7.0,8.0,11.0,10.0,9.0,10.0,11.0,11.0,4,2.0,2,3.0,2.0,8.0,8.0,4.0,6.0
139,2016-01-11,Elat,31,31.0,29,37.0,36,23,20.0,20,19.0,20.0,19.0,19.0,18.0,19.0,10.0,6.0,7.0,11.0,12.0,11.0,11.0,10.0,11.0,9,8.0,8,12.0,12.0,13.0,13.0,10.0,11.0
140,2016-01-11,En Gedi,49,65.0,64,51.0,48,22,17.0,17,17.0,18.0,17.0,17.0,20.0,20.0,14.0,10.0,10.0,15.0,15.0,12.0,13.0,13.0,14.0,14,4.0,4,6.0,5.0,9.0,9.0,3.0,4.0
141,2016-01-11,Haifa,71,51.0,57,45.0,51,16,18.0,18,17.0,16.0,15.0,16.0,17.0,17.0,10.0,11.0,11.0,10.0,10.0,9.0,9.0,10.0,12.0,8,8.0,6,5.0,7.0,15.0,16.0,9.0,9.0
142,2016-01-11,Jerusalem,60,55.0,55,44.0,42,14,16.0,16,15.0,15.0,13.0,15.0,17.0,16.0,8.0,6.0,8.0,9.0,9.0,7.0,7.0,9.0,8.0,5,4.0,4,5.0,4.0,6.0,6.0,2.0,3.0
143,2016-01-11,Lod,45,58.0,55,60.0,55,20,18.0,17,16.0,16.0,18.0,18.0,17.0,17.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,9.0,9.0,4,6.0,5,4.0,6.0,8.0,7.0,8.0,7.0
144,2016-01-11,Mizpe Ramon,52,40.0,38,33.0,33,14,16.0,16,16.0,16.0,15.0,16.0,16.0,16.0,5.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6,7.0,7,8.0,7.0,13.0,14.0,5.0,6.0
145,2016-01-11,Nazareth,62,52.0,51,42.0,48,16,18.0,18,15.0,15.0,15.0,15.0,16.0,15.0,10.0,8.0,8.0,9.0,10.0,9.0,10.0,9.0,9.0,8,6.0,6,5.0,5.0,15.0,14.0,5.0,5.0
146,2016-01-11,Qazrin,68,47.0,53,43.0,52,15,17.0,18,16.0,16.0,14.0,15.0,16.0,15.0,5.0,7.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,9,6.0,6,5.0,6.0,12.0,15.0,6.0,7.0
147,2016-01-11,Tel Aviv,57,59.0,61,66.0,64,19,18.0,18,17.0,17.0,17.0,17.0,17.0,17.0,10.0,7.0,7.0,11.0,10.0,11.0,11.0,10.0,10.0,6,5.0,5,4.0,5.0,7.0,4.0,8.0,6.0
148,2016-01-11,Tiberias,61,50.0,49,49.0,52,19,18.0,18,16.0,17.0,18.0,18.0,16.0,15.0,10.0,9.0,10.0,11.0,10.0,11.0,11.0,9.0,8.0,6,4.0,4,4.0,4.0,5.0,5.0,4.0,4.0
149,2016-01-11,Zefat,80,46.0,47,46.0,52,11,17.0,16,13.0,13.0,11.0,12.0,16.0,15.0,6.0,6.0,6.0,9.0,8.0,7.0,7.0,10.0,9.0,9,4.0,4,4.0,4.0,9.0,9.0,4.0,4.0
150,2016-01-12,Afula,55,47.0,46,41.0,37,18,18.0,18,18.0,17.0,18.0,18.0,19.0,20.0,5.0,7.0,7.0,10.0,10.0,7.0,7.0,10.0,10.0,6,4.0,4,3.0,3.0,6.0,9.0,5.0,5.0
151,2016-01-12,Ashdod,82,75.0,75,48.0,69,18,17.0,17,17.0,17.0,18.0,18.0,19.0,17.0,10.0,13.0,13.0,13.0,12.0,12.0,12.0,10.0,10.0,10,8.0,9,6.0,6.0,9.0,10.0,11.0,12.0
152,2016-01-12,Beer Sheva,52,57.0,57,29.0,42,20,18.0,18,17.0,17.0,18.0,17.0,18.0,18.0,6.0,6.0,6.0,9.0,9.0,9.0,10.0,8.0,8.0,5,5.0,5,4.0,6.0,6.0,5.0,4.0,4.0
153,2016-01-12,Bet Shean,58,47.0,46,38.0,42,18,19.0,19,19.0,19.0,18.0,19.0,20.0,21.0,7.0,7.0,7.0,10.0,11.0,10.0,10.0,12.0,11.0,6,3.0,3,3.0,4.0,8.0,7.0,4.0,4.0
154,2016-01-12,Elat,38,39.0,38,28.0,42,22,19.0,19,20.0,19.0,19.0,18.0,19.0,18.0,13.0,7.0,7.0,11.0,11.0,8.0,8.0,11.0,11.0,10,10.0,10,13.0,14.0,16.0,16.0,11.0,12.0
155,2016-01-12,En Gedi,46,65.0,62,44.0,53,21,18.0,18,18.0,18.0,17.0,17.0,20.0,21.0,15.0,12.0,12.0,13.0,13.0,12.0,12.0,14.0,14.0,9,4.0,4,4.0,3.0,9.0,10.0,4.0,4.0
156,2016-01-12,Haifa,59,59.0,64,44.0,40,16,17.0,17,18.0,17.0,17.0,17.0,18.0,18.0,11.0,8.0,10.0,11.0,11.0,11.0,11.0,10.0,12.0,6,4.0,5,3.0,5.0,9.0,8.0,6.0,6.0
157,2016-01-12,Jerusalem,62,61.0,60,27.0,42,17,16.0,16,15.0,15.0,14.0,14.0,16.0,17.0,8.0,7.0,8.0,9.0,9.0,7.0,8.0,9.0,9.0,8,3.0,4,3.0,6.0,5.0,6.0,4.0,4.0
158,2016-01-12,Lod,67,55.0,54,30.0,41,18,18.0,19,18.0,17.0,20.0,19.0,19.0,19.0,7.0,8.0,8.0,11.0,10.0,9.0,10.0,9.0,9.0,5,5.0,5,4.0,6.0,7.0,6.0,4.0,5.0
159,2016-01-12,Mizpe Ramon,36,49.0,46,29.0,45,17,16.0,16,17.0,16.0,16.0,15.0,16.0,16.0,6.0,5.0,5.0,9.0,8.0,7.0,7.0,8.0,8.0,8,8.0,7,6.0,5.0,9.0,10.0,6.0,7.0
160,2016-01-12,Nazareth,58,61.0,58,41.0,38,16,17.0,18,16.0,16.0,16.0,17.0,17.0,17.0,9.0,7.0,7.0,10.0,10.0,7.0,8.0,9.0,9.0,12,4.0,4,4.0,3.0,4.0,6.0,4.0,4.0
161,2016-01-12,Qazrin,60,48.0,53,46.0,51,16,18.0,18,16.0,16.0,16.0,15.0,17.0,17.0,9.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,10.0,17,7.0,7,4.0,5.0,7.0,5.0,6.0,6.0
162,2016-01-12,Tel Aviv,77,57.0,58,34.0,46,17,19.0,19,19.0,18.0,20.0,19.0,18.0,17.0,8.0,6.0,7.0,11.0,10.0,9.0,10.0,10.0,9.0,6,6.0,6,3.0,5.0,6.0,7.0,5.0,5.0
163,2016-01-12,Tiberias,59,53.0,51,57.0,49,18,18.0,19,17.0,16.0,17.0,17.0,17.0,17.0,12.0,9.0,9.0,10.0,11.0,9.0,10.0,9.0,9.0,7,4.0,4,5.0,5.0,5.0,2.0,5.0,5.0
164,2016-01-12,Zefat,70,53.0,52,42.0,47,11,17.0,17,15.0,15.0,14.0,15.0,17.0,17.0,6.0,5.0,5.0,9.0,9.0,8.0,9.0,10.0,10.0,15,3.0,4,2.0,2.0,7.0,6.0,3.0,6.0
165,2016-01-13,Afula,46,49.0,49,41.0,44,20,19.0,19,18.0,18.0,18.0,18.0,20.0,19.0,5.0,7.0,7.0,10.0,9.0,8.0,7.0,9.0,10.0,7,3.0,4,4.0,4.0,7.0,7.0,3.0,3.0
166,2016-01-13,Ashdod,64,80.0,82,70.0,62,19,17.0,17,17.0,17.0,17.0,17.0,20.0,20.0,10.0,13.0,13.0,11.0,11.0,12.0,10.0,11.0,11.0,9,5.0,6,5.0,5.0,5.0,5.0,6.0,5.0
167,2016-01-13,Beer Sheva,52,52.0,54,36.0,28,20,19.0,19,18.0,18.0,19.0,18.0,20.0,20.0,5.0,6.0,6.0,10.0,9.0,11.0,11.0,8.0,9.0,5,5.0,4,6.0,4.0,7.0,5.0,4.0,3.0
168,2016-01-13,Bet Shean,51,54.0,53,45.0,41,21,20.0,20,19.0,19.0,18.0,18.0,21.0,21.0,9.0,8.0,9.0,10.0,10.0,9.0,9.0,11.0,11.0,10,2.0,3,2.0,4.0,6.0,5.0,3.0,2.0
169,2016-01-13,Elat,40,27.0,28,32.0,27,22,22.0,22,22.0,21.0,20.0,20.0,21.0,21.0,12.0,6.0,6.0,13.0,12.0,11.0,10.0,10.0,10.0,9,5.0,5,8.0,10.0,11.0,11.0,5.0,6.0
170,2016-01-13,En Gedi,44,66.0,66,57.0,48,22,18.0,18,18.0,18.0,17.0,16.0,21.0,21.0,15.0,12.0,13.0,15.0,15.0,11.0,11.0,14.0,14.0,12,3.0,3,3.0,4.0,7.0,6.0,4.0,2.0
171,2016-01-13,Haifa,43,61.0,55,41.0,41,19,18.0,19,18.0,18.0,17.0,17.0,19.0,19.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,12.0,5,5.0,5,5.0,4.0,13.0,12.0,6.0,6.0
172,2016-01-13,Jerusalem,50,53.0,54,36.0,34,17,17.0,17,16.0,16.0,16.0,16.0,18.0,18.0,8.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,6,3.0,4,3.0,2.0,6.0,6.0,4.0,2.0
173,2016-01-13,Lod,44,61.0,60,39.0,41,20,18.0,19,17.0,17.0,19.0,18.0,19.0,19.0,8.0,7.0,7.0,12.0,11.0,10.0,10.0,9.0,10.0,5,5.0,4,4.0,3.0,5.0,4.0,7.0,6.0
174,2016-01-13,Mizpe Ramon,42,35.0,37,33.0,25,16,18.0,18,18.0,17.0,16.0,17.0,18.0,17.0,6.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,7,5.0,5,3.0,3.0,6.0,5.0,4.0,4.0
175,2016-01-13,Nazareth,44,51.0,52,41.0,43,19,19.0,19,16.0,16.0,17.0,16.0,17.0,17.0,10.0,8.0,9.0,10.0,10.0,7.0,8.0,10.0,10.0,6,5.0,5,5.0,4.0,12.0,12.0,6.0,5.0
176,2016-01-13,Qazrin,50,48.0,48,41.0,42,19,19.0,19,17.0,17.0,15.0,16.0,17.0,17.0,9.0,7.0,7.0,10.0,10.0,9.0,9.0,7.0,10.0,16,7.0,7,6.0,3.0,13.0,13.0,6.0,6.0
177,2016-01-13,Tel Aviv,45,62.0,66,50.0,63,20,19.0,19,18.0,18.0,18.0,17.0,17.0,16.0,8.0,5.0,7.0,10.0,10.0,10.0,10.0,11.0,10.0,7,4.0,4,3.0,4.0,5.0,4.0,6.0,5.0
178,2016-01-13,Tiberias,53,43.0,44,57.0,47,21,19.0,19,16.0,17.0,18.0,18.0,17.0,17.0,10.0,9.0,9.0,11.0,10.0,10.0,10.0,9.0,9.0,5,3.0,3,4.0,3.0,3.0,3.0,6.0,5.0
179,2016-01-13,Zefat,58,47.0,48,44.0,45,13,18.0,18,14.0,14.0,13.0,13.0,17.0,17.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,10.0,10.0,11,3.0,3,2.0,2.0,7.0,7.0,6.0,6.0
180,2016-01-14,Afula,49,73.0,65,63.0,59,21,18.0,19,16.0,16.0,15.0,17.0,19.0,20.0,4.0,6.0,7.0,10.0,10.0,8.0,10.0,9.0,9.0,9,9.0,10,9.0,3.0,4.0,4.0,13.0,13.0
181,2016-01-14,Ashdod,83,78.0,77,82.0,81,19,18.0,18,17.0,17.0,19.0,17.0,17.0,19.0,10.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,6,14.0,14,14.0,12.0,15.0,13.0,13.0,13.0
182,2016-01-14,Beer Sheva,37,67.0,69,50.0,53,22,18.0,18,16.0,17.0,18.0,18.0,18.0,18.0,6.0,8.0,8.0,9.0,9.0,10.0,11.0,9.0,9.0,4,9.0,8,8.0,7.0,9.0,9.0,9.0,9.0
183,2016-01-14,Bet Shean,53,72.0,62,51.0,47,22,20.0,20,16.0,17.0,18.0,18.0,22.0,22.0,8.0,9.0,8.0,10.0,11.0,9.0,10.0,12.0,11.0,7,8.0,6,1.0,4.0,10.0,8.0,9.0,5.0
184,2016-01-14,Elat,31,33.0,31,32.0,30,25,20.0,21,21.0,20.0,22.0,21.0,21.0,20.0,13.0,9.0,8.0,12.0,12.0,10.0,11.0,10.0,11.0,7,7.0,7,9.0,11.0,10.0,9.0,10.0,8.0
185,2016-01-14,En Gedi,46,47.0,48,54.0,47,22,20.0,20,18.0,17.0,18.0,18.0,22.0,22.0,15.0,10.0,10.0,13.0,13.0,12.0,12.0,14.0,14.0,12,10.0,7,4.0,3.0,5.0,5.0,10.0,10.0
186,2016-01-14,Haifa,49,72.0,74,87.0,76,20,17.0,17,16.0,16.0,16.0,17.0,16.0,16.0,12.0,10.0,11.0,11.0,11.0,12.0,12.0,12.0,9.0,5,10.0,10,14.0,15.0,14.0,15.0,13.0,15.0
187,2016-01-14,Jerusalem,42,65.0,62,66.0,63,19,16.0,16,14.0,15.0,13.0,13.0,15.0,15.0,10.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,6,10.0,10,12.0,8.0,12.0,12.0,14.0,13.0
188,2016-01-14,Lod,63,82.0,80,59.0,59,21,17.0,18,15.0,16.0,18.0,19.0,17.0,18.0,8.0,9.0,10.0,11.0,11.0,11.0,12.0,9.0,9.0,4,9.0,9,8.0,8.0,10.0,10.0,10.0,8.0
189,2016-01-14,Mizpe Ramon,35,43.0,42,52.0,49,19,17.0,17,16.0,17.0,15.0,16.0,16.0,16.0,6.0,7.0,6.0,9.0,9.0,10.0,9.0,9.0,10.0,6,9.0,9,9.0,6.0,13.0,13.0,10.0,9.0
190,2016-01-14,Nazareth,43,75.0,77,69.0,73,19,16.0,16,13.0,13.0,12.0,13.0,14.0,15.0,10.0,8.0,8.0,9.0,9.0,8.0,9.0,10.0,10.0,12,9.0,9,8.0,3.0,9.0,8.0,9.0,11.0
191,2016-01-14,Qazrin,37,77.0,79,76.0,79,20,15.0,15,12.0,12.0,11.0,12.0,13.0,14.0,10.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,9.0,17,8.0,9,3.0,3.0,5.0,5.0,5.0,9.0
192,2016-01-14,Tel Aviv,72,76.0,77,76.0,73,20,18.0,19,16.0,17.0,17.0,18.0,17.0,17.0,9.0,8.0,8.0,10.0,10.0,10.0,11.0,9.0,9.0,8,9.0,9,9.0,8.0,9.0,8.0,10.0,8.0
193,2016-01-14,Tiberias,65,76.0,78,65.0,67,21,15.0,16,13.0,13.0,15.0,16.0,14.0,15.0,11.0,10.0,11.0,10.0,11.0,9.0,10.0,10.0,10.0,7,3.0,3,1.0,2.0,3.0,6.0,6.0,9.0
194,2016-01-14,Zefat,47,84.0,81,96.0,86,16,14.0,14,11.0,12.0,10.0,11.0,13.0,14.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,13,4.0,3,4.0,4.0,10.0,10.0,6.0,9.0
195,2016-01-15,Afula,75,44.0,48,57.0,56,19,19.0,18,18.0,17.0,18.0,18.0,20.0,20.0,7.0,9.0,9.0,10.0,11.0,10.0,9.0,10.0,11.0,11,4.0,5,3.0,2.0,4.0,4.0,6.0,5.0
196,2016-01-15,Ashdod,90,54.0,55,65.0,74,19,17.0,17,18.0,18.0,18.0,18.0,19.0,19.0,12.0,15.0,15.0,12.0,12.0,12.0,12.0,13.0,13.0,14,6.0,6,8.0,9.0,7.0,7.0,4.0,5.0
197,2016-01-15,Beer Sheva,55,53.0,55,34.0,44,19,17.0,16,17.0,17.0,19.0,19.0,18.0,18.0,10.0,10.0,9.0,10.0,9.0,11.0,11.0,11.0,12.0,8,5.0,5,5.0,4.0,8.0,8.0,6.0,6.0
198,2016-01-15,Bet Shean,66,42.0,49,55.0,50,18,19.0,19,19.0,18.0,19.0,19.0,21.0,21.0,8.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,13.0,14,3.0,3,1.0,2.0,7.0,7.0,2.0,2.0
199,2016-01-15,Elat,30,43.0,44,39.0,36,24,19.0,18,20.0,19.0,21.0,21.0,19.0,20.0,10.0,8.0,8.0,13.0,12.0,11.0,10.0,14.0,11.0,7,12.0,12,14.0,15.0,15.0,15.0,12.0,11.0
200,2016-01-15,En Gedi,46,75.0,76,46.0,48,24,17.0,16,18.0,19.0,20.0,19.0,21.0,21.0,13.0,13.0,13.0,15.0,15.0,14.0,15.0,16.0,15.0,8,4.0,3,4.0,3.0,10.0,7.0,5.0,5.0
201,2016-01-15,Haifa,93,54.0,56,52.0,54,16,17.0,17,18.0,18.0,17.0,17.0,17.0,17.0,12.0,11.0,12.0,11.0,11.0,12.0,12.0,12.0,11.0,10,3.0,3,7.0,5.0,7.0,8.0,4.0,5.0
202,2016-01-15,Jerusalem,65,58.0,64,59.0,59,15,14.0,14,16.0,14.0,14.0,13.0,15.0,15.0,9.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10,3.0,3,4.0,4.0,4.0,6.0,4.0,5.0
203,2016-01-15,Lod,70,52.0,54,34.0,34,19,17.0,17,18.0,18.0,19.0,20.0,18.0,18.0,10.0,9.0,9.0,12.0,12.0,12.0,12.0,11.0,12.0,9,4.0,4,4.0,4.0,6.0,5.0,5.0,5.0
204,2016-01-15,Mizpe Ramon,40,53.0,49,49.0,45,17,15.0,15,16.0,15.0,15.0,16.0,15.0,15.0,9.0,9.0,6.0,9.0,9.0,8.0,8.0,9.0,10.0,7,7.0,6,6.0,6.0,10.0,8.0,7.0,7.0
205,2016-01-15,Nazareth,90,48.0,55,56.0,61,15,17.0,16,15.0,15.0,16.0,16.0,17.0,17.0,11.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,12,5.0,4,3.0,3.0,7.0,8.0,6.0,7.0
206,2016-01-15,Qazrin,86,56.0,57,68.0,56,13,16.0,15,15.0,15.0,14.0,15.0,16.0,16.0,8.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,5,5.0,5,4.0,4.0,12.0,13.0,5.0,5.0
207,2016-01-15,Tel Aviv,79,47.0,51,53.0,59,18,18.0,18,19.0,19.0,19.0,19.0,17.0,18.0,12.0,8.0,9.0,11.0,12.0,12.0,12.0,11.0,12.0,11,4.0,5,6.0,5.0,7.0,6.0,5.0,5.0
