Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2
11/02/2016,Afula,42,63,62,55,49
11/02/2016,Ashdod,78,76,76,67,80
11/02/2016,Beer Sheva,75,57,57,38,42
11/02/2016,Bet Shean,38,57,59,48,48
11/02/2016,Elat,36,34,35,29,31
11/02/2016,En Gedi,32,67,66,50,49
11/02/2016,Haifa,40,73,68,67,60
11/02/2016,Jerusalem,79,65,67,52,51
11/02/2016,Lod,62,66,74,52,52
11/02/2016,Mizpe Ramon,77,50,53,42,39
11/02/2016,Nazareth,40,75,64,60,54
11/02/2016,Qazrin,39,72,74,65,59
11/02/2016,Tel Aviv,69,71,73,59,65
11/02/2016,Tiberias,35,66,66,65,63
11/02/2016,Zefat,49,71,68,72,62
12/02/2016,Afula,61,42,42,42,42
12/02/2016,Ashdod,86,64,64,70,64
12/02/2016,Beer Sheva,46,36,38,41,38
12/02/2016,Bet Shean,65,51,47,33,47
12/02/2016,Elat,30,27,26,31,26
12/02/2016,En Gedi,41,59,58,43,58
12/02/2016,Haifa,64,51,52,46,52
12/02/2016,Jerusalem,72,47,49,32,49
12/02/2016,Lod,64,46,45,48,45
12/02/2016,Mizpe Ramon,44,33,29,32,29
12/02/2016,Nazareth,72,57,56,40,56
12/02/2016,Qazrin,73,49,50,49,50
12/02/2016,Tel Aviv,66,48,48,57,48
12/02/2016,Tiberias,60,53,53,49,53
12/02/2016,Zefat,80,51,50,48,50
13/02/2016,Afula,38,33,33,34,36
13/02/2016,Ashdod,69,74,75,76,76
13/02/2016,Beer Sheva,40,43,40,38,40
13/02/2016,Bet Shean,54,40,40,25,26
13/02/2016,Elat,30,19,17,21,24
13/02/2016,En Gedi,47,51,52,41,34
13/02/2016,Haifa,57,43,42,40,41
13/02/2016,Jerusalem,47,43,42,26,26
13/02/2016,Lod,50,50,50,50,58
13/02/2016,Mizpe Ramon,34,30,27,19,29
13/02/2016,Nazareth,35,35,35,35,35
13/02/2016,Qazrin,48,34,35,38,38
13/02/2016,Tel Aviv,53,51,51,69,63
13/02/2016,Tiberias,63,39,39,40,35
13/02/2016,Zefat,45,36,35,38,39
14/02/2016,Afula,33,35,37,35,38
14/02/2016,Ashdod,78,74,76,64,75
14/02/2016,Beer Sheva,46,37,37,26,38
14/02/2016,Bet Shean,42,44,36,25,26
14/02/2016,Elat,22,20,20,16,18
14/02/2016,En Gedi,32,51,45,41,38
14/02/2016,Haifa,36,54,54,50,39
14/02/2016,Jerusalem,50,41,42,29,33
14/02/2016,Lod,57,44,48,46,56
14/02/2016,Mizpe Ramon,23,29,25,24,23
14/02/2016,Nazareth,33,45,47,33,37
14/02/2016,Qazrin,39,42,42,48,51
14/02/2016,Tel Aviv,64,55,53,53,63
14/02/2016,Tiberias,28,47,48,54,39
14/02/2016,Zefat,38,44,43,36,42
15/02/2016,Afula,36,30,30,28,25
15/02/2016,Ashdod,77,63,67,73,73
15/02/2016,Beer Sheva,30,28,30,19,32
15/02/2016,Bet Shean,51,36,35,24,25
15/02/2016,Elat,20,22,21,20,20
15/02/2016,En Gedi,44,33,32,16,32
15/02/2016,Haifa,40,46,45,42,51
15/02/2016,Jerusalem,44,33,32,20,24
15/02/2016,Lod,50,30,28,25,30
15/02/2016,Mizpe Ramon,20,21,20,17,21
15/02/2016,Nazareth,48,37,37,33,33
15/02/2016,Qazrin,42,34,36,30,31
15/02/2016,Tel Aviv,64,30,28,26,27
15/02/2016,Tiberias,39,33,39,32,32
15/02/2016,Zefat,45,35,34,28,32
16/02/2016,Afula,29,29,28,28,27
16/02/2016,Ashdod,74,73,75,79,79
16/02/2016,Beer Sheva,20,34,34,30,29
16/02/2016,Bet Shean,45,37,37,22,23
16/02/2016,Elat,23,17,15,19,17
16/02/2016,En Gedi,32,35,35,22,30
16/02/2016,Haifa,42,45,46,68,61
16/02/2016,Jerusalem,29,32,31,24,23
16/02/2016,Lod,20,31,32,35,32
16/02/2016,Mizpe Ramon,22,21,19,23,20
16/02/2016,Nazareth,31,34,35,30,30
16/02/2016,Qazrin,43,35,35,31,36
16/02/2016,Tel Aviv,23,41,50,53,44
16/02/2016,Tiberias,41,37,37,30,28
16/02/2016,Zefat,34,34,34,32,31
17/02/2016,Afula,33,33,29,30,31
17/02/2016,Ashdod,77,72,78,64,74
17/02/2016,Beer Sheva,19,30,30,21,20
17/02/2016,Bet Shean,34,39,38,25,24
17/02/2016,Elat,15,17,19,17,17
17/02/2016,En Gedi,28,32,32,22,22
17/02/2016,Haifa,54,34,37,49,45
17/02/2016,Jerusalem,25,31,29,29,29
17/02/2016,Lod,19,28,28,26,27
17/02/2016,Mizpe Ramon,21,24,23,26,24
17/02/2016,Nazareth,25,31,30,29,29
17/02/2016,Qazrin,28,29,30,30,31
17/02/2016,Tel Aviv,46,27,27,49,24
17/02/2016,Tiberias,31,34,34,29,31
17/02/2016,Zefat,34,35,33,31,32
18/02/2016,Afula,32,25,26,26,26
18/02/2016,Ashdod,76,72,68,68,67
18/02/2016,Beer Sheva,23,26,25,15,15
18/02/2016,Bet Shean,35,34,35,23,23
18/02/2016,Elat,16,14,14,21,18
18/02/2016,En Gedi,32,31,32,31,31
18/02/2016,Haifa,26,31,31,30,32
18/02/2016,Jerusalem,33,26,28,23,22
18/02/2016,Lod,19,33,32,30,32
18/02/2016,Mizpe Ramon,23,17,15,19,17
18/02/2016,Nazareth,26,22,22,27,27
18/02/2016,Qazrin,26,24,27,28,28
18/02/2016,Tel Aviv,27,42,40,48,42
18/02/2016,Tiberias,24,23,23,26,25
18/02/2016,Zefat,35,26,26,27,27
19/02/2016,Afula,34,30,33,29,28
19/02/2016,Ashdod,74,70,68,76,76
19/02/2016,Beer Sheva,17,33,30,30,27
19/02/2016,Bet Shean,37,32,32,19,18
19/02/2016,Elat,13,12,14,14,21
19/02/2016,En Gedi,29,18,18,16,28
19/02/2016,Haifa,24,47,46,53,42
19/02/2016,Jerusalem,21,30,29,27,29
19/02/2016,Lod,15,40,36,38,35
19/02/2016,Mizpe Ramon,14,14,14,17,17
19/02/2016,Nazareth,23,38,37,30,30
19/02/2016,Qazrin,23,36,36,32,34
19/02/2016,Tel Aviv,40,47,44,52,42
19/02/2016,Tiberias,33,27,27,24,27
19/02/2016,Zefat,30,35,35,29,31
20/02/2016,Afula,32,56,57,45,53
20/02/2016,Ashdod,61,81,77,86,85
20/02/2016,Beer Sheva,25,61,62,44,49
20/02/2016,Bet Shean,34,58,59,37,41
20/02/2016,Elat,16,26,29,33,37
20/02/2016,En Gedi,34,48,50,42,41
20/02/2016,Haifa,35,68,69,62,64
20/02/2016,Jerusalem,29,65,63,56,59
20/02/2016,Lod,25,68,67,57,54
20/02/2016,Mizpe Ramon,14,37,43,41,50
20/02/2016,Nazareth,24,65,67,51,55
20/02/2016,Qazrin,32,71,69,50,56
20/02/2016,Tel Aviv,36,66,65,64,60
20/02/2016,Tiberias,29,68,65,37,42
20/02/2016,Zefat,34,66,65,50,54
21/02/2016,Afula,63,81,83,62,52
21/02/2016,Ashdod,88,81,83,76,71
21/02/2016,Beer Sheva,49,56,54,48,49
21/02/2016,Bet Shean,58,78,80,51,51
21/02/2016,Elat,33,38,39,34,33
21/02/2016,En Gedi,33,40,42,31,39
21/02/2016,Haifa,71,87,86,72,67
21/02/2016,Jerusalem,66,69,76,71,68
21/02/2016,Lod,49,80,79,54,55
21/02/2016,Mizpe Ramon,39,46,47,53,49
21/02/2016,Nazareth,75,89,89,67,57
21/02/2016,Qazrin,60,78,77,66,67
21/02/2016,Tel Aviv,73,78,83,67,60
21/02/2016,Tiberias,48,78,79,67,66
21/02/2016,Zefat,61,83,85,89,65
22/02/2016,Afula,82,66,80,58,62
22/02/2016,Ashdod,88,67,83,67,73
22/02/2016,Beer Sheva,48,84,76,63,47
22/02/2016,Bet Shean,69,78,79,47,57
22/02/2016,Elat,30,45,42,34,40
22/02/2016,En Gedi,34,72,50,42,35
22/02/2016,Haifa,91,76,82,68,65
22/02/2016,Jerusalem,71,76,84,74,75
22/02/2016,Lod,51,85,86,68,63
22/02/2016,Mizpe Ramon,49,67,48,38,54
22/02/2016,Nazareth,90,69,82,62,78
22/02/2016,Qazrin,78,80,90,92,95
22/02/2016,Tel Aviv,72,80,80,63,63
22/02/2016,Tiberias,74,75,86,85,86
22/02/2016,Zefat,97,73,85,76,75
23/02/2016,Afula,84,76,67,65,50
23/02/2016,Ashdod,88,63,71,80,87
23/02/2016,Beer Sheva,82,69,64,59,48
23/02/2016,Bet Shean,87,74,67,45,45
23/02/2016,Elat,42,38,37,33,33
23/02/2016,En Gedi,65,71,68,45,38
23/02/2016,Haifa,70,79,72,75,76
23/02/2016,Jerusalem,90,79,77,60,61
23/02/2016,Lod,75,68,64,76,58
23/02/2016,Mizpe Ramon,84,60,61,53,51
23/02/2016,Nazareth,98,80,78,72,54
23/02/2016,Qazrin,97,83,76,69,66
23/02/2016,Tel Aviv,80,62,56,74,71
23/02/2016,Tiberias,90,77,77,62,57
23/02/2016,Zefat,97,78,80,65,63
24/02/2016,Afula,75,45,51,50,54
24/02/2016,Ashdod,80,71,68,77,73
24/02/2016,Beer Sheva,76,44,44,32,42
24/02/2016,Bet Shean,80,55,55,37,36
24/02/2016,Elat,34,30,27,24,24
24/02/2016,En Gedi,63,60,59,47,44
24/02/2016,Haifa,82,53,51,61,65
24/02/2016,Jerusalem,88,53,54,38,46
24/02/2016,Lod,69,50,48,54,62
24/02/2016,Mizpe Ramon,65,41,42,27,33
24/02/2016,Nazareth,83,57,48,55,56
24/02/2016,Qazrin,96,55,52,61,57
24/02/2016,Tel Aviv,66,51,49,58,63
24/02/2016,Tiberias,76,52,52,50,51
24/02/2016,Zefat,89,53,54,52,57
25/02/2016,Afula,66,42,41,37,36
25/02/2016,Ashdod,66,73,74,74,73
25/02/2016,Beer Sheva,39,36,38,21,22
25/02/2016,Bet Shean,61,43,43,30,28
25/02/2016,Elat,31,17,17,19,17
25/02/2016,En Gedi,49,46,47,48,36
25/02/2016,Haifa,63,42,45,40,43
25/02/2016,Jerusalem,42,44,44,27,31
25/02/2016,Lod,54,49,45,41,51
25/02/2016,Mizpe Ramon,36,33,33,26,29
25/02/2016,Nazareth,60,40,41,34,34
25/02/2016,Qazrin,74,40,39,37,39
25/02/2016,Tel Aviv,61,54,53,44,46
25/02/2016,Tiberias,68,37,37,35,39
25/02/2016,Zefat,67,39,38,37,38
26/02/2016,Afula,57,37,37,39,35
26/02/2016,Ashdod,86,84,82,69,74
26/02/2016,Beer Sheva,30,41,40,35,31
26/02/2016,Bet Shean,52,41,40,23,24
26/02/2016,Elat,19,14,12,19,15
26/02/2016,En Gedi,44,41,42,37,41
26/02/2016,Haifa,39,39,39,40,49
26/02/2016,Jerusalem,41,40,38,27,28
26/02/2016,Lod,43,50,47,63,50
26/02/2016,Mizpe Ramon,29,35,33,24,26
26/02/2016,Nazareth,37,39,39,33,27
26/02/2016,Qazrin,50,39,39,34,29
26/02/2016,Tel Aviv,61,56,56,73,57
26/02/2016,Tiberias,44,40,35,44,46
26/02/2016,Zefat,42,38,37,37,32
27/02/2016,Afula,43,44,52,59,60
27/02/2016,Ashdod,94,79,77,90,89
27/02/2016,Beer Sheva,44,51,56,58,52
27/02/2016,Bet Shean,37,44,52,32,36
27/02/2016,Elat,18,19,18,22,24
27/02/2016,En Gedi,40,40,34,35,39
27/02/2016,Haifa,33,66,70,77,77
27/02/2016,Jerusalem,34,48,53,62,57
27/02/2016,Lod,65,64,61,66,68
27/02/2016,Mizpe Ramon,27,40,48,52,37
27/02/2016,Nazareth,35,58,61,66,67
27/02/2016,Qazrin,35,48,49,48,59
27/02/2016,Tel Aviv,75,67,63,71,77
27/02/2016,Tiberias,44,46,48,49,61
27/02/2016,Zefat,43,50,52,50,52
28/02/2016,Afula,66,45,39,35,39
28/02/2016,Ashdod,95,78,74,78,83
28/02/2016,Beer Sheva,56,46,43,43,42
28/02/2016,Bet Shean,46,42,42,22,26
28/02/2016,Elat,19,21,17,18,26
28/02/2016,En Gedi,44,37,35,29,33
28/02/2016,Haifa,65,67,67,56,66
28/02/2016,Jerusalem,41,32,30,23,26
28/02/2016,Lod,64,61,56,51,52
28/02/2016,Mizpe Ramon,42,31,28,22,27
28/02/2016,Nazareth,75,48,46,33,35
28/02/2016,Qazrin,50,46,39,38,36
28/02/2016,Tel Aviv,78,70,71,57,68
28/02/2016,Tiberias,43,45,42,49,66
28/02/2016,Zefat,60,45,42,34,37
29/02/2016,Afula,39,41,39,35,36
29/02/2016,Ashdod,88,72,75,67,67
29/02/2016,Beer Sheva,23,34,30,15,15
29/02/2016,Bet Shean,59,45,44,22,24
29/02/2016,Elat,23,15,13,14,13
29/02/2016,En Gedi,42,33,29,21,17
29/02/2016,Haifa,71,40,38,38,37
29/02/2016,Jerusalem,30,32,28,21,22
29/02/2016,Lod,61,31,27,29,47
29/02/2016,Mizpe Ramon,27,25,22,21,17
29/02/2016,Nazareth,43,39,37,31,32
29/02/2016,Qazrin,65,38,30,35,37
29/02/2016,Tel Aviv,72,30,27,49,51
29/02/2016,Tiberias,58,32,34,42,39
29/02/2016,Zefat,43,36,35,35,37
01/03/2016,Afula,39,32,31,28,31
01/03/2016,Ashdod,75,62,65,63,65
01/03/2016,Beer Sheva,30,31,30,17,30
01/03/2016,Bet Shean,44,35,34,21,34
01/03/2016,Elat,13,11,11,16,11
01/03/2016,En Gedi,29,27,28,16,28
01/03/2016,Haifa,38,35,31,34,31
01/03/2016,Jerusalem,28,29,29,26,29
01/03/2016,Lod,27,28,27,27,27
01/03/2016,Mizpe Ramon,22,27,25,20,25
01/03/2016,Nazareth,37,34,35,30,35
01/03/2016,Qazrin,30,30,27,33,27
01/03/2016,Tel Aviv,27,27,26,24,26
01/03/2016,Tiberias,34,26,33,39,33
01/03/2016,Zefat,35,30,32,33,32
02/03/2016,Afula,34,26,26,23,21
02/03/2016,Ashdod,26,31,27,57,60
02/03/2016,Beer Sheva,20,21,18,14,14
02/03/2016,Bet Shean,34,29,30,15,14
02/03/2016,Elat,11,14,13,16,15
02/03/2016,En Gedi,15,20,20,26,21
02/03/2016,Haifa,28,30,25,27,23
02/03/2016,Jerusalem,23,22,22,18,17
02/03/2016,Lod,18,21,21,22,18
02/03/2016,Mizpe Ramon,17,20,19,16,15
02/03/2016,Nazareth,29,27,25,25,22
02/03/2016,Qazrin,31,23,18,32,28
02/03/2016,Tel Aviv,22,22,22,24,16
02/03/2016,Tiberias,37,26,25,37,35
02/03/2016,Zefat,37,24,22,28,25
03/03/2016,Afula,39,59,59,54,46
03/03/2016,Ashdod,29,68,79,65,74
03/03/2016,Beer Sheva,19,57,71,43,64
03/03/2016,Bet Shean,35,61,62,49,43
03/03/2016,Elat,12,42,40,44,42
03/03/2016,En Gedi,19,50,51,61,45
03/03/2016,Haifa,26,70,70,53,50
03/03/2016,Jerusalem,23,66,67,50,66
03/03/2016,Lod,19,65,66,52,61
03/03/2016,Mizpe Ramon,17,55,57,67,79
03/03/2016,Nazareth,25,75,74,61,49
03/03/2016,Qazrin,26,66,65,66,58
03/03/2016,Tel Aviv,21,61,69,55,62
03/03/2016,Tiberias,26,63,62,53,44
03/03/2016,Zefat,31,68,65,70,53
04/03/2016,Afula,68,50,49,50,46
04/03/2016,Ashdod,74,65,69,65,71
04/03/2016,Beer Sheva,68,44,42,44,34
04/03/2016,Bet Shean,61,49,49,49,33
04/03/2016,Elat,38,28,29,28,22
04/03/2016,En Gedi,43,38,39,38,39
04/03/2016,Haifa,78,68,67,68,63
04/03/2016,Jerusalem,90,43,45,43,34
04/03/2016,Lod,70,46,50,46,46
04/03/2016,Mizpe Ramon,66,42,40,42,30
04/03/2016,Nazareth,65,61,62,61,48
04/03/2016,Qazrin,76,50,53,50,53
04/03/2016,Tel Aviv,78,55,60,55,53
04/03/2016,Tiberias,47,54,55,54,56
04/03/2016,Zefat,73,55,60,55,52
05/03/2016,Afula,50,34,30,35,33
05/03/2016,Ashdod,69,64,63,67,66
05/03/2016,Beer Sheva,37,33,29,21,23
05/03/2016,Bet Shean,54,31,31,25,21
05/03/2016,Elat,25,21,21,15,17
05/03/2016,En Gedi,29,29,28,36,38
05/03/2016,Haifa,64,50,42,44,53
05/03/2016,Jerusalem,49,32,31,24,23
05/03/2016,Lod,42,34,33,41,40
05/03/2016,Mizpe Ramon,34,31,31,21,18
05/03/2016,Nazareth,62,38,37,43,36
05/03/2016,Qazrin,64,33,33,38,32
05/03/2016,Tel Aviv,55,40,39,50,44
05/03/2016,Tiberias,57,34,33,46,49
05/03/2016,Zefat,69,36,35,38,37
06/03/2016,Afula,32,45,45,45,46
06/03/2016,Ashdod,65,62,64,77,76
06/03/2016,Beer Sheva,22,32,35,38,39
06/03/2016,Bet Shean,31,39,37,27,26
06/03/2016,Elat,21,26,24,20,21
06/03/2016,En Gedi,35,30,36,23,26
06/03/2016,Haifa,44,57,56,64,52
06/03/2016,Jerusalem,29,34,34,28,34
06/03/2016,Lod,27,44,45,53,57
06/03/2016,Mizpe Ramon,23,29,26,19,23
06/03/2016,Nazareth,34,53,52,49,47
06/03/2016,Qazrin,42,45,42,46,49
06/03/2016,Tel Aviv,33,59,57,54,56
06/03/2016,Tiberias,42,45,45,50,46
06/03/2016,Zefat,48,48,49,47,52
07/03/2016,Afula,40,30,28,24,24
07/03/2016,Ashdod,59,70,70,63,74
07/03/2016,Beer Sheva,42,33,34,38,31
07/03/2016,Bet Shean,44,32,29,14,16
07/03/2016,Elat,26,16,17,13,14
07/03/2016,En Gedi,30,21,19,11,14
07/03/2016,Haifa,52,35,34,25,43
07/03/2016,Jerusalem,31,24,23,14,16
07/03/2016,Lod,48,29,28,23,34
07/03/2016,Mizpe Ramon,31,26,27,16,17
07/03/2016,Nazareth,53,28,25,20,21
07/03/2016,Qazrin,53,29,22,26,25
07/03/2016,Tel Aviv,58,29,28,38,48
07/03/2016,Tiberias,46,29,28,30,35
07/03/2016,Zefat,62,28,25,22,24
08/03/2016,Afula,27,34,35,29,30
08/03/2016,Ashdod,77,82,82,86,79
08/03/2016,Beer Sheva,40,34,34,29,24
08/03/2016,Bet Shean,27,30,30,18,19
08/03/2016,Elat,21,16,13,18,14
08/03/2016,En Gedi,23,32,33,25,24
08/03/2016,Haifa,23,46,46,53,55
08/03/2016,Jerusalem,24,34,36,22,27
08/03/2016,Lod,35,45,46,57,45
08/03/2016,Mizpe Ramon,23,24,26,23,19
08/03/2016,Nazareth,22,34,33,26,28
08/03/2016,Qazrin,24,41,38,31,31
08/03/2016,Tel Aviv,28,54,54,74,57
08/03/2016,Tiberias,26,37,35,25,25
08/03/2016,Zefat,27,36,33,30,31
09/03/2016,Afula,26,28,31,28,27
09/03/2016,Ashdod,94,84,64,84,59
09/03/2016,Beer Sheva,35,11,16,11,9
09/03/2016,Bet Shean,30,30,30,30,27
09/03/2016,Elat,14,28,12,28,29
09/03/2016,En Gedi,24,28,22,28,26
09/03/2016,Haifa,59,31,33,31,30
09/03/2016,Jerusalem,29,20,17,20,15
09/03/2016,Lod,49,24,18,24,24
09/03/2016,Mizpe Ramon,36,12,14,12,17
09/03/2016,Nazareth,24,35,30,35,32
09/03/2016,Qazrin,28,36,35,36,37
09/03/2016,Tel Aviv,74,33,21,33,39
09/03/2016,Tiberias,20,38,34,38,28
09/03/2016,Zefat,33,39,34,39,34
10/03/2016,Afula,41,44,37,44,43
10/03/2016,Ashdod,76,79,78,84,85
10/03/2016,Beer Sheva,18,47,33,48,37
10/03/2016,Bet Shean,35,38,34,23,26
10/03/2016,Elat,19,20,18,20,15
10/03/2016,En Gedi,33,42,44,33,32
10/03/2016,Haifa,37,59,51,64,66
10/03/2016,Jerusalem,29,47,46,38,39
10/03/2016,Lod,17,53,43,53,53
10/03/2016,Mizpe Ramon,16,36,35,40,35
10/03/2016,Nazareth,35,60,56,54,52
10/03/2016,Qazrin,34,55,51,48,47
10/03/2016,Tel Aviv,33,55,42,67,69
10/03/2016,Tiberias,29,43,34,21,21
10/03/2016,Zefat,44,42,34,24,30
11/03/2016,Afula,37,20,20,24,32
11/03/2016,Ashdod,86,76,73,71,68
11/03/2016,Beer Sheva,42,22,23,18,19
11/03/2016,Bet Shean,45,18,15,16,16
11/03/2016,Elat,15,13,14,12,14
11/03/2016,En Gedi,25,33,33,17,19
11/03/2016,Haifa,59,35,42,35,44
11/03/2016,Jerusalem,46,22,21,23,14
11/03/2016,Lod,51,31,30,31,24
11/03/2016,Mizpe Ramon,37,21,20,15,14
11/03/2016,Nazareth,61,36,42,25,25
11/03/2016,Qazrin,45,29,32,30,39
11/03/2016,Tel Aviv,66,43,48,53,54
11/03/2016,Tiberias,37,18,18,29,32
11/03/2016,Zefat,36,20,22,17,23
12/03/2016,Afula,35,15,17,14,15
12/03/2016,Ashdod,72,71,69,64,57
12/03/2016,Beer Sheva,28,18,17,15,8
12/03/2016,Bet Shean,27,16,16,9,11
12/03/2016,Elat,14,16,15,12,9
12/03/2016,En Gedi,38,27,30,28,9
12/03/2016,Haifa,49,47,34,51,38
12/03/2016,Jerusalem,24,13,13,12,9
12/03/2016,Lod,42,25,23,15,10
12/03/2016,Mizpe Ramon,19,16,15,12,11
12/03/2016,Nazareth,47,45,22,13,14
12/03/2016,Qazrin,42,21,23,18,21
12/03/2016,Tel Aviv,55,33,40,36,14
12/03/2016,Tiberias,42,11,29,15,17
12/03/2016,Zefat,21,16,16,14,16
13/03/2016,Afula,20,23,25,21,27
13/03/2016,Ashdod,69,67,51,45,53
13/03/2016,Beer Sheva,27,24,38,26,28
13/03/2016,Bet Shean,38,20,21,18,18
13/03/2016,Elat,18,38,37,48,45
13/03/2016,En Gedi,16,27,35,34,23
13/03/2016,Haifa,62,28,33,23,27
13/03/2016,Jerusalem,15,22,37,30,30
13/03/2016,Lod,35,28,34,32,33
13/03/2016,Mizpe Ramon,15,25,29,28,32
13/03/2016,Nazareth,25,24,26,21,24
13/03/2016,Qazrin,35,28,27,23,27
13/03/2016,Tel Aviv,50,39,43,33,33
13/03/2016,Tiberias,43,23,21,29,28
13/03/2016,Zefat,25,23,24,23,28
14/03/2016,Afula,43,51,54,35,39
14/03/2016,Ashdod,77,65,69,68,74
14/03/2016,Beer Sheva,28,37,43,33,36
14/03/2016,Bet Shean,26,43,47,27,30
14/03/2016,Elat,30,25,26,22,19
14/03/2016,En Gedi,34,34,38,20,23
14/03/2016,Haifa,23,57,64,42,51
14/03/2016,Jerusalem,30,47,60,44,42
14/03/2016,Lod,28,50,57,49,41
14/03/2016,Mizpe Ramon,22,17,20,27,23
14/03/2016,Nazareth,24,54,65,33,45
14/03/2016,Qazrin,22,52,57,38,42
14/03/2016,Tel Aviv,23,57,61,63,50
14/03/2016,Tiberias,31,54,56,36,43
14/03/2016,Zefat,26,60,68,39,45
15/03/2016,Afula,52,65,60,56,49
15/03/2016,Ashdod,67,72,70,75,72
15/03/2016,Beer Sheva,28,46,46,44,40
15/03/2016,Bet Shean,42,56,56,43,39
15/03/2016,Elat,18,23,21,19,20
15/03/2016,En Gedi,22,37,34,25,26
15/03/2016,Haifa,66,74,69,66,65
15/03/2016,Jerusalem,46,58,69,56,51
15/03/2016,Lod,53,68,70,58,59
15/03/2016,Mizpe Ramon,16,32,29,27,29
15/03/2016,Nazareth,80,87,75,52,53
15/03/2016,Qazrin,58,75,74,58,61
15/03/2016,Tel Aviv,64,68,62,64,61
15/03/2016,Tiberias,48,69,63,51,50
15/03/2016,Zefat,86,76,75,64,61
16/03/2016,Afula,90,50,52,38,34
16/03/2016,Ashdod,72,64,64,69,77
16/03/2016,Beer Sheva,40,59,52,37,34
16/03/2016,Bet Shean,54,43,44,29,27
16/03/2016,Elat,18,19,19,16,16
16/03/2016,En Gedi,27,37,37,19,22
16/03/2016,Haifa,70,59,58,46,50
16/03/2016,Jerusalem,61,70,60,39,38
16/03/2016,Lod,61,57,59,45,52
16/03/2016,Mizpe Ramon,35,48,49,36,34
16/03/2016,Nazareth,75,71,59,41,38
16/03/2016,Qazrin,94,54,56,43,39
16/03/2016,Tel Aviv,70,55,53,52,56
16/03/2016,Tiberias,57,55,52,39,37
16/03/2016,Zefat,79,61,60,43,43
17/03/2016,Afula,72,51,49,36,41
17/03/2016,Ashdod,72,68,64,64,67
17/03/2016,Beer Sheva,74,55,55,36,41
17/03/2016,Bet Shean,57,40,44,25,29
17/03/2016,Elat,16,27,23,16,18
17/03/2016,En Gedi,33,36,39,26,26
17/03/2016,Haifa,76,64,61,47,56
17/03/2016,Jerusalem,66,54,57,45,48
17/03/2016,Lod,54,55,56,40,41
17/03/2016,Mizpe Ramon,39,41,40,37,32
17/03/2016,Nazareth,67,77,64,37,45
17/03/2016,Qazrin,57,52,51,42,43
17/03/2016,Tel Aviv,62,60,56,49,53
17/03/2016,Tiberias,43,48,47,38,40
17/03/2016,Zefat,72,65,54,41,45
18/03/2016,Afula,55,52,46,48,53
18/03/2016,Ashdod,64,65,67,74,82
18/03/2016,Beer Sheva,52,49,44,28,34
18/03/2016,Bet Shean,53,30,34,33,35
18/03/2016,Elat,30,15,13,12,11
18/03/2016,En Gedi,29,37,34,30,30
18/03/2016,Haifa,61,64,59,62,58
18/03/2016,Jerusalem,74,49,44,32,41
18/03/2016,Lod,56,50,52,53,58
18/03/2016,Mizpe Ramon,57,21,22,33,16
18/03/2016,Nazareth,56,64,61,50,54
18/03/2016,Qazrin,52,46,52,52,54
18/03/2016,Tel Aviv,57,57,53,63,66
18/03/2016,Tiberias,41,40,48,56,61
18/03/2016,Zefat,65,46,54,51,53
19/03/2016,Afula,52,23,25,25,20
19/03/2016,Ashdod,57,70,75,54,57
19/03/2016,Beer Sheva,40,19,18,13,9
19/03/2016,Bet Shean,44,22,20,21,20
19/03/2016,Elat,15,13,12,14,14
19/03/2016,En Gedi,33,35,31,35,22
19/03/2016,Haifa,57,33,31,24,21
19/03/2016,Jerusalem,55,24,23,28,18
19/03/2016,Lod,51,25,25,25,25
19/03/2016,Mizpe Ramon,28,15,15,16,14
19/03/2016,Nazareth,60,30,27,25,21
19/03/2016,Qazrin,58,33,32,29,26
19/03/2016,Tel Aviv,56,38,39,30,30
19/03/2016,Tiberias,42,26,26,46,41
19/03/2016,Zefat,68,26,24,22,21
20/03/2016,Afula,40,54,46,41,40
20/03/2016,Ashdod,54,73,71,75,79
20/03/2016,Beer Sheva,12,54,56,37,41
20/03/2016,Bet Shean,31,43,40,28,30
20/03/2016,Elat,15,27,28,16,21
20/03/2016,En Gedi,25,35,33,28,33
20/03/2016,Haifa,31,74,67,53,58
20/03/2016,Jerusalem,17,67,47,43,45
20/03/2016,Lod,18,58,59,42,52
20/03/2016,Mizpe Ramon,16,40,36,33,35
20/03/2016,Nazareth,32,76,68,45,46
20/03/2016,Qazrin,29,61,58,46,45
20/03/2016,Tel Aviv,38,60,63,47,56
20/03/2016,Tiberias,63,58,51,41,40
20/03/2016,Zefat,39,67,70,47,48
21/03/2016,Afula,56,48,40,39,41
21/03/2016,Ashdod,64,65,62,84,73
21/03/2016,Beer Sheva,46,42,44,39,44
21/03/2016,Bet Shean,49,39,34,32,29
21/03/2016,Elat,25,26,25,22,24
21/03/2016,En Gedi,28,42,42,27,30
21/03/2016,Haifa,62,59,55,50,53
21/03/2016,Jerusalem,50,42,43,49,45
21/03/2016,Lod,57,52,52,50,44
21/03/2016,Mizpe Ramon,43,38,38,36,38
21/03/2016,Nazareth,66,60,56,43,41
21/03/2016,Qazrin,57,51,64,46,45
21/03/2016,Tel Aviv,62,53,52,66,56
21/03/2016,Tiberias,43,44,49,40,36
21/03/2016,Zefat,66,49,55,47,41
22/03/2016,Afula,42,44,44,45,42
22/03/2016,Ashdod,63,62,55,70,57
